ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	405.1	393.2	406.4	345.2	425.3	369.6	365.4	373.9
ENSMUSG00000001175	4985	4931.7	5048.3	4977.1	4940	4904.5	4945.1	5144.4
ENSMUSG00000001986	1338.1	1301.3	1241.8	1286.9	1361	1246.9	1301	1351.9
ENSMUSG00000002771	110	111.3	98.7	107.1	103.1	100.1	112.1	112.4
ENSMUSG00000005034	2335.6	2121.5	1981.8	2087.4	2307.4	2078	2124.8	2171.2
ENSMUSG00000005469	602.7	625.8	605.2	616	594.6	612.1	634.6	614.7
ENSMUSG00000005580	503.2	472	447.5	483.5	487	479.3	480.5	448.3
ENSMUSG00000015968	505.7	532.1	527	481.3	503.2	544.2	522.6	465.3
ENSMUSG00000019370	3711	3834.7	3945.5	3753.1	3638.6	3804.7	3747.4	3768
ENSMUSG00000020431	2835.9	2960.8	2843.2	2847.1	2864.1	2925.9	2900.1	2795.3
ENSMUSG00000020524	2475.1	2362.6	2302.3	2353.5	2420.8	2465.4	2447.3	2511.8
ENSMUSG00000020654	259.3	247.3	262.6	236.3	249.7	253.9	255.6	247.5
ENSMUSG00000020734	1049.2	1246.1	1008.4	1034.3	1087.8	1105.2	1051.5	1004.9
ENSMUSG00000020866	1185.7	1300.3	1254.6	1317.8	1211.1	1364.1	1329.4	1196.9
ENSMUSG00000020893	435.5	347.3	679.1	639.9	436.4	467.4	747	485.3
ENSMUSG00000021180	593.9	593.9	567.8	556.7	631.9	563.2	552.7	587.6
ENSMUSG00000021250	59	64	145.7	78	93.9	72.4	101.4	67.1
ENSMUSG00000021313	1390.1	1393.9	1377.7	1389.5	1417.6	1312.5	1380.2	1363
ENSMUSG00000021536	421.3	403.3	364.3	373.4	409.1	402.1	387.4	386.7
ENSMUSG00000021820	898.2	979.4	988.4	940	909.7	1006.3	1088.4	892.9
ENSMUSG00000021933	25.9	26.6	27.1	28.3	26.3	28.3	27.6	28.4
ENSMUSG00000022220	101.7	94.6	98.9	105.9	102.4	92	85.2	103
ENSMUSG00000022376	625.2	596.3	547.5	565.7	609.4	567	501.6	589.6
ENSMUSG00000022416	477.9	517.9	506.5	491.8	506.8	542.6	517.8	501.4
ENSMUSG00000022840	252.2	241.8	248.4	232.3	223.4	235.7	233.8	225.4
ENSMUSG00000022994	250.5	233.3	216.1	229.7	244.2	234.4	231.9	233
ENSMUSG00000023439	66.5	67.3	73.5	69.1	71.5	70.9	74.3	74.5
ENSMUSG00000024112	68	68.3	66.5	68.5	64.4	69.6	65.8	68.5
ENSMUSG00000024256	113.6	113	116	115.8	124.9	113.4	112.9	101.8
ENSMUSG00000024617	607.3	586.3	603.6	617.2	580.8	613.3	664.1	603.5
ENSMUSG00000024639	1530.7	1423.3	1455.7	1477	1496.2	1503.3	1457.6	1559.1
ENSMUSG00000024960	487.2	530.9	477.3	537.7	473.8	529.2	552.2	509.5
ENSMUSG00000025739	1200.4	1211.3	1341.4	1246.3	1214.7	1371.6	1329.6	1295.7
ENSMUSG00000025892	3008.4	2899.9	2935.5	2986.6	3091.7	2910	2916.8	3129.2
ENSMUSG00000025958	921	912.2	910	903	971.1	834.2	852.8	886
ENSMUSG00000026567	26	27.1	27.4	26.2	26.9	26.9	28.9	26.6
ENSMUSG00000026824	1116.3	1085.1	1136.2	1147.6	1168.2	1096.9	1158	1158
ENSMUSG00000026959	1612.1	1727.3	1580.8	1734	1651.3	1723.1	1754.8	1640.2
ENSMUSG00000027523	1542.3	1552.7	1491.2	1521.3	1559.9	1520.4	1556.8	1539.2
ENSMUSG00000027669	428.4	445	397.1	401.9	432.9	427.1	402.6	446.8
ENSMUSG00000028957	399.1	363.6	503.3	462.4	388.6	410.7	499.8	461.3
ENSMUSG00000029064	6015.6	5944.7	5882	5991	5952.9	5940.6	6049	6026.4
ENSMUSG00000029334	38.5	40.6	42	39.5	38.7	36.9	39.5	40.7
ENSMUSG00000029361	634.9	623.8	662.1	658.4	647.7	737.1	696.7	567.1
ENSMUSG00000029663	21.9	22.1	22.8	22.9	22.7	22.5	22.7	22.2
ENSMUSG00000029713	984.3	1054.9	1037	1040.7	934.1	1107.6	1093.7	1041.1
ENSMUSG00000029778	733.8	730	682.4	724.5	686	710.6	706.4	697.5
ENSMUSG00000030102	4474.4	4551.7	4435.5	4659.2	4561.1	4575.7	4513.3	4572.2
ENSMUSG00000030209	234.5	214.1	196.9	199.9	224	212.8	212.7	216.6
ENSMUSG00000030592	303.5	316.5	300.3	306.9	308.1	320.3	303.8	284.8
ENSMUSG00000031659	87.5	85.3	90.9	85.9	80.6	88.6	97.6	95.7
ENSMUSG00000031748	3993.3	3812.9	3804.2	4113.9	3984.5	3991.7	3981.7	3999.7
ENSMUSG00000032034	45.1	42	46.1	46.5	43.2	42	45.6	46.4
ENSMUSG00000032192	1965.8	2068.5	1928.5	1945.2	2046.4	1987.1	1961.3	2093.3
ENSMUSG00000032246	62.7	77.4	72.2	65.6	65.3	68.7	65.4	52.6
ENSMUSG00000032562	1765.8	1824.4	1724.8	1780.5	1793.3	1852.5	1873.1	1849.3
ENSMUSG00000032766	75.7	83.5	78	73.5	72.9	77.2	74.5	75
ENSMUSG00000033765	47.6	47.3	46.4	47.3	45.3	49.2	52.1	51.1
ENSMUSG00000033981	2266.9	2212.7	2264.3	2247.5	2341.6	2202.6	2174.4	2263.3
ENSMUSG00000036402	1141.4	1035.5	1020.1	1066.7	1104.5	1065.7	1090.1	1078.3
ENSMUSG00000036438	3094.9	3171.6	3423.8	2916.6	3188.8	2954.7	3024.3	3049.6
ENSMUSG00000036438	3894.1	3950.4	4115.3	3740.2	3889	3593.3	3743.8	3848.8
ENSMUSG00000038026	509.9	502.8	480.3	495.2	512.9	530.2	516.2	496.9
ENSMUSG00000038473	255.1	250.6	233.1	251.1	262.8	261.8	252.6	267.3
ENSMUSG00000038811	33.9	34.2	34.8	37.3	36.4	35.6	34.9	34.5
ENSMUSG00000039943	2239.8	2154	2191.3	2214.2	2328.7	2173.8	2120.9	2224.5
ENSMUSG00000040061	37	31.3	33.6	34.9	31.4	35.1	39.7	37.4
