ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
FBgn0000092	0.158071015559112	0.158071015559112	0.158071015559112	0.158071015559112	0.158071015559112	0.158071015559112	0.158071015559112	0.158071015559112	ARS
FBgn0000259	0.432876161315029	0.387527182168558	0.388368352074658	0.372516086628766	0.330150646660788	0.388368352074658	0.326805401727306	0.327115258172009	ARS
FBgn0000459	0.784153024268919	0.784153024268919	0.784153024268919	0.784153024268919	0.784153024268919	0.784153024268919	0.784153024268919	0.784153024268919	ARS
FBgn0000479	0.729988525154236	0.956234905882447	0.993523457240919	0.759560352325457	0.95090896125001	0.993523457240919	0.988894956732081	0.96554410577256	ARS
FBgn0001233	0.856602526164387	0.856602526164387	0.856602526164387	0.856602526164387	0.856602526164387	0.856602526164387	0.856602526164387	0.856602526164387	ARS
FBgn0001297	0.68842105353549	0.68842105353549	0.68842105353549	0.68842105353549	0.68842105353549	0.68842105353549	0.68842105353549	0.68842105353549	ARS
FBgn0001624	0.381378906928758	0.394869710527595	0.406900938382914	0.3754516818391	0.193087456318325	0.406900938382914	0.0984329604392199	0.166653197029235	ARS
FBgn0002413	0.755823257034037	0.872789827114273	0.945069474326964	0.763546511642129	0.871188132912967	0.945069474326964	0.934487314392441	0.889039359404401	ARS
FBgn0002917	0.44030111786884	0.44030111786884	0.44030111786884	0.44030111786884	0.44030111786884	0.44030111786884	0.44030111786884	0.44030111786884	ARS
FBgn0003301	0.862675145493581	0.972581881003455	0.996784109060925	0.874786038242614	0.978405850270574	0.996784109060925	0.996206629051284	0.986056332341462	ARS
FBgn0003371	0.346539508849548	0.378139253295469	0.385572896885596	0.346312454442031	0.144280505214963	0.385572896885596	0.055870363171812	0.117903078971539	ARS
FBgn0003380	0.353792902518049	0.305021110139946	0.272023417813464	0.303188946195154	0.164599758548665	0.272023417813464	0.110384877689248	0.148518287715242	ARS
FBgn0003429	0.297737528924219	0.301389399349609	0.247899268711617	0.297261298141722	0.0885410477857797	0.247899268711617	0.0230578040582347	0.0663517653023283	ARS
FBgn0003460	0.865805357014538	0.865805357014538	0.865805357014538	0.865805357014538	0.865805357014538	0.865805357014538	0.865805357014538	0.865805357014538	ARS
