ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	ARS
ENSMUSG00000001175	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	0.603607154086948	ARS
ENSMUSG00000001986	0.116690421130859	0.116690421130859	0.116690421130859	0.116690421130859	0.116690421130859	0.116690421130859	0.116690421130859	0.116690421130859	ARS
ENSMUSG00000002771	0.342421094971887	0.342421094971887	0.342421094971887	0.342421094971887	0.342421094971887	0.342421094971887	0.342421094971887	0.342421094971887	ARS
ENSMUSG00000005034	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	ARS
ENSMUSG00000005469	0.538402756634396	0.538402756634396	0.538402756634396	0.538402756634396	0.538402756634396	0.538402756634396	0.538402756634396	0.538402756634396	ARS
ENSMUSG00000005580	0.139571405003298	0.139571405003298	0.139571405003298	0.139571405003298	0.139571405003298	0.139571405003298	0.139571405003298	0.139571405003298	ARS
ENSMUSG00000015968	0.743834564103485	0.743834564103485	0.743834564103485	0.743834564103485	0.743834564103485	0.743834564103485	0.743834564103485	0.743834564103485	ARS
ENSMUSG00000019370	0.0612736630760593	0.0612736630760593	0.0612736630760593	0.0612736630760593	0.0612736630760593	0.0612736630760593	0.0612736630760593	0.0612736630760593	ARS
ENSMUSG00000020431	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	0.6863077223438	ARS
ENSMUSG00000020524	0.908600074487637	0.908600074487637	0.908600074487637	0.908600074487637	0.908600074487637	0.908600074487637	0.908600074487637	0.908600074487637	ARS
