ID	pvalue	algorithm
ENSMUSG00000000001	0.0982948954389066	ARS
ENSMUSG00000001175	0.00626192622300525	ARS
ENSMUSG00000001986	0.828150421338304	ARS
ENSMUSG00000002771	0.855667034351334	ARS
ENSMUSG00000005034	0.0733392899358243	ARS
ENSMUSG00000005469	0.457224250490998	ARS
ENSMUSG00000005580	0.46605470175981	ARS
ENSMUSG00000015968	0.281782183654145	ARS
ENSMUSG00000019370	0.0177852564081977	ARS
ENSMUSG00000020431	0.108431738930995	ARS
ENSMUSG00000020524	0.467064090927656	ARS
ENSMUSG00000020654	0.00251807130466819	ARS
ENSMUSG00000020734	0.0825180579147378	ARS
ENSMUSG00000020866	0.255698866955351	ARS
ENSMUSG00000020893	0.0030001630204548	ARS
ENSMUSG00000021180	0.00824186904527613	ARS
ENSMUSG00000021250	0.347934432895914	ARS
ENSMUSG00000021313	0.618832836573041	ARS
ENSMUSG00000021536	0.0932377279478134	ARS
ENSMUSG00000021820	0.00740967268566772	ARS
ENSMUSG00000022220	0.769906956624138	ARS
ENSMUSG00000022376	0.903313976936754	ARS
ENSMUSG00000022416	0.201076841825536	ARS
ENSMUSG00000022840	0.015923791228362	ARS
ENSMUSG00000022994	0.199485958906718	ARS
ENSMUSG00000023439	0.305187812108387	ARS
ENSMUSG00000024112	0.8360615020705	ARS
ENSMUSG00000024617	0.0318534525165749	ARS
ENSMUSG00000024639	0.197401330639528	ARS
ENSMUSG00000024960	0.80620458632049	ARS
ENSMUSG00000025739	0.0816021267287799	ARS
ENSMUSG00000025892	0.518140692971777	ARS
ENSMUSG00000025958	0.0643470918279897	ARS
ENSMUSG00000026567	0.680468503081126	ARS
ENSMUSG00000026824	0.46376192031538	ARS
ENSMUSG00000026959	0.98641046860693	ARS
ENSMUSG00000027523	0.320541875149219	ARS
ENSMUSG00000027669	0.038429190695249	ARS
ENSMUSG00000028957	0.0011134747349304	ARS
ENSMUSG00000029064	0.0398213371220399	ARS
ENSMUSG00000029334	0.50999910833493	ARS
ENSMUSG00000029361	0.0336788849228	ARS
ENSMUSG00000029713	0.9466556190344	ARS
ENSMUSG00000029778	0.250171338339618	ARS
ENSMUSG00000030102	0.043433703981421	ARS
ENSMUSG00000030592	0.387966121759793	ARS
ENSMUSG00000031659	0.0675414053267043	ARS
ENSMUSG00000031748	0.0520865276410474	ARS
ENSMUSG00000032034	0.38640952165733	ARS
ENSMUSG00000032192	0.0987051207513001	ARS
ENSMUSG00000032246	0.446735820749006	ARS
ENSMUSG00000032562	0.0417454848699894	ARS
ENSMUSG00000032766	0.107473915853978	ARS
ENSMUSG00000033765	0.553858372029849	ARS
ENSMUSG00000036402	0.24998299700914	ARS
ENSMUSG00000036438	0.0444816399379969	ARS
ENSMUSG00000038026	0.439638785179286	ARS
