ID	pvalue	algorithm
ENSMUSG00000000001	0.721886034628687	ARS
ENSMUSG00000001175	0.274499816436474	ARS
ENSMUSG00000001986	0.369050675109161	ARS
ENSMUSG00000002771	0.0765340113596658	ARS
ENSMUSG00000005034	0.883901271186312	ARS
ENSMUSG00000005469	0.619430565102983	ARS
ENSMUSG00000005580	0.573455104343959	ARS
ENSMUSG00000015968	0.481854327531705	ARS
ENSMUSG00000019370	0.218266487882988	ARS
ENSMUSG00000020431	0.369050675109161	ARS
ENSMUSG00000020524	0.481854327531705	ARS
ENSMUSG00000020654	0.654566542640954	ARS
ENSMUSG00000020734	0.481854327531705	ARS
ENSMUSG00000020866	0.715376707127988	ARS
ENSMUSG00000020893	0.104603489131278	ARS
ENSMUSG00000021180	0.563759515569463	ARS
ENSMUSG00000021250	0.803209320292866	ARS
ENSMUSG00000021313	0.715376707127988	ARS
ENSMUSG00000021536	0.481854327531705	ARS
ENSMUSG00000021820	0.395590749345797	ARS
ENSMUSG00000021933	0.369050675109161	ARS
ENSMUSG00000022220	0.107558986543589	ARS
ENSMUSG00000022376	0.61761057179238	ARS
ENSMUSG00000022416	0.121848820821878	ARS
ENSMUSG00000022840	0.481854327531705	ARS
ENSMUSG00000022994	0.000677414467212145	ARS
ENSMUSG00000023439	0.699580493998691	ARS
ENSMUSG00000024112	0.580314565174725	ARS
ENSMUSG00000024617	0.300003691017684	ARS
ENSMUSG00000024639	0.715376707127988	ARS
ENSMUSG00000024960	0.66257323928202	ARS
ENSMUSG00000025739	0.481854327531705	ARS
ENSMUSG00000025892	0.663657065439442	ARS
ENSMUSG00000025958	0.0870114403827672	ARS
ENSMUSG00000026567	0.481854327531705	ARS
ENSMUSG00000026824	0.481854327531705	ARS
ENSMUSG00000026959	0.481854327531705	ARS
ENSMUSG00000027523	0.573455104343959	ARS
ENSMUSG00000027669	0.66257323928202	ARS
ENSMUSG00000028957	0.0765340113596658	ARS
ENSMUSG00000029064	0.883901271186312	ARS
ENSMUSG00000029334	0.580314565174725	ARS
ENSMUSG00000029361	0.611706494380986	ARS
ENSMUSG00000029713	0.573455104343959	ARS
ENSMUSG00000029778	0.0870114403827672	ARS
ENSMUSG00000030102	0.715376707127988	ARS
ENSMUSG00000030592	0.825299421908972	ARS
ENSMUSG00000031659	0.715376707127988	ARS
ENSMUSG00000031748	0.0765340113596658	ARS
ENSMUSG00000032034	0.330728351758085	ARS
ENSMUSG00000032192	0.116829609313119	ARS
ENSMUSG00000032246	0.481854327531705	ARS
ENSMUSG00000032562	0.678952641663154	ARS
ENSMUSG00000032766	0.0777140932278405	ARS
ENSMUSG00000033765	0.619818615170797	ARS
ENSMUSG00000033981	0.481854327531705	ARS
ENSMUSG00000036402	0.104603489131278	ARS
ENSMUSG00000036438	0.715376707127988	ARS
ENSMUSG00000038026	0.563759515569463	ARS
ENSMUSG00000038473	0.580314565174725	ARS
ENSMUSG00000038607	0.481854327531705	ARS
ENSMUSG00000038811	0.0870114403827672	ARS
ENSMUSG00000039943	0.385448781533076	ARS
ENSMUSG00000040061	0.938792555593811	ARS
ENSMUSG00000041624	0.715376707127988	ARS
ENSMUSG00000042644	0.178672559856315	ARS
ENSMUSG00000043301	0.481854327531705	ARS
ENSMUSG00000048240	0.369050675109161	ARS
ENSMUSG00000049892	0.300003691017684	ARS
ENSMUSG00000050965	0.0765340113596658	ARS
ENSMUSG00000051177	0.996545121406446	ARS
ENSMUSG00000051331	0.397140437400739	ARS
ENSMUSG00000052889	0.156300090854745	ARS
ENSMUSG00000052920	0.279233362786926	ARS
ENSMUSG00000053819	0.481854327531705	ARS
ENSMUSG00000055866	0.104959735265382	ARS
ENSMUSG00000057378	0.66257323928202	ARS
ENSMUSG00000057614	0.346850254200923	ARS
ENSMUSG00000057897	0.0765340113596658	ARS
ENSMUSG00000059003	0.66257323928202	ARS
ENSMUSG00000063065	0.715376707127988	ARS
ENSMUSG00000063130	0.481854327531705	ARS
ENSMUSG00000063358	0.841128127177611	ARS
ENSMUSG00000063594	0.269004090732226	ARS
ENSMUSG00000068523	0.999041651295771	ARS
ENSMUSG00000078816	0.218266487882988	ARS
ENSMUSG00000000001	0.844433311914705	GeneCycle
ENSMUSG00000001175	0.718167060151233	GeneCycle
ENSMUSG00000001986	0.697023528609127	GeneCycle
ENSMUSG00000002771	0.718167060151233	GeneCycle
ENSMUSG00000005034	0.693594061331992	GeneCycle
ENSMUSG00000005469	0.844433311914705	GeneCycle
ENSMUSG00000005580	0.576660838279026	GeneCycle
ENSMUSG00000015968	0.554852652559588	GeneCycle
ENSMUSG00000019370	0.602631644267203	GeneCycle
ENSMUSG00000020431	0.738392873834111	GeneCycle
ENSMUSG00000020524	0.43443462944166	GeneCycle
ENSMUSG00000020654	0.738392873834111	GeneCycle
ENSMUSG00000020734	0.576660838279026	GeneCycle
ENSMUSG00000020866	0.738392873834111	GeneCycle
ENSMUSG00000020893	0.519297740101224	GeneCycle
ENSMUSG00000021180	0.539164939156832	GeneCycle
ENSMUSG00000021250	0.881518083451896	GeneCycle
ENSMUSG00000021313	0.718167060151233	GeneCycle
ENSMUSG00000021536	0.840134090131165	GeneCycle
