ID	ZT00	ZT04	ZT08	ZT12	ZT16	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44
AAEL000001	1286.536433	1382.395367	1290.772833	1214.1883	1485.9386	1506.313767	1383.6109	1607.548567	1371.481433	1386.995633	1345.1111	1299.054667
AAEL000004	6513.0755	6274.7238	5406.760667	6109.6202	5064.511133	5269.027233	6714.1352	5937.2551	5866.730167	6356.869733	5965.140733	5995.19
AAEL000005	435.2503	523.1831333	466.9998	477.9658667	446.8021667	437.7691333	494.4099	852.0295667	521.6335	609.8056333	591.5324	531.9138
AAEL000005	404.8432333	475.8948333	446.0070667	427.5585333	434.4978333	358.9119	450.1370333	672.0819667	443.5991	459.6892333	500.2739667	465.3169667
AAEL000006	1561.242567	1374.722833	1278.794833	1161.076133	1865.9626	1523.229567	1482.530467	1109.454067	1317.092133	1135.352533	1741.215	1411.384267
AAEL000008	2769.902933	2626.995667	2881.948133	2848.7532	2722.7666	2914.235	2903.588333	3572.817967	2929.684167	3105.715467	2973.638133	3111.4973
AAEL000010	27968.61857	28146.5075	27093.69423	28875.50023	27212.08117	28191.04873	28194.18357	28648.5018	26761.8636	29167.3527	27361.6217	29935.5182
AAEL000011	11.2755	26.26966667	15.75813333	13.6724	15.35263333	18.32513333	17.9802	20.38236667	13.81286667	27.73253333	19.27736667	27.17006667
AAEL000012	32.959	17.52503333	71.76546667	52.31106667	22.823	43.83736667	42.76593333	32.3728	39.36656667	23.5152	27.24526667	27.64743333
AAEL000013	2975.320367	2834.594733	3018.5427	3010.186633	3040.3189	3167.6794	2783.039833	4594.6082	3087.474633	2909.616067	3410.3589	3191.812567
AAEL000016	8019.4141	7189.2315	5807.253867	7238.991867	7568.1919	7589.509233	7759.7574	8782.208333	7651.035167	7320.4518	8391.564767	7839.5418
AAEL000017	143.0368667	132.5230667	152.2482333	275.6988333	144.7841333	116.59	158.4755667	166.8745333	161.948	111.6758	181.3754333	156.0860333
AAEL000018	19.43436667	20.36716667	29.08536667	21.02783333	21.09683333	12.07526667	18.34183333	28.11643333	15.28246667	22.8774	52.80273333	36.56363333
AAEL000020	4687.515133	4531.154667	4443.463433	4491.577033	4587.297433	4564.265667	4753.7464	5087.810867	4759.251367	4835.904933	5100.5067	4792.6868
AAEL000021	298.0119	130.1706	234.2419333	122.6772333	196.3278	230.6724667	167.4532	224.0964333	242.0925	172.7949	161.9160333	196.6290333
AAEL000021	206.9484667	111.5906	153.6052667	82.51126667	128.3711	158.7192333	132.4654333	160.1346667	170.5947667	117.6339667	111.7470667	150.7491
AAEL000022	1761.945667	1497.484	1529.3015	1507.865133	1373.327567	1693.657333	1464.5059	2616.6227	1658.568967	1816.073867	1613.399367	1754.310233
AAEL000024	1177.9393	868.2078	699.0937667	1002.527767	1493.961767	1312.196333	804.0502	1329.0041	1492.185967	1340.479	1033.657933	1266.1041
