ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	390	366.7	330.7	331.2	370.3	354.5	344.9	338.3
ENSMUSG00000001175	2429.9	2301.4	1929	2127.4	2293.1	2119	1801	1927.4
ENSMUSG00000001986	32.4	31.5	31.2	30.5	33.6	30.4	28.8	28.3
ENSMUSG00000002771	62.8	64.8	68	64.4	61.5	58	65.9	71.3
ENSMUSG00000005034	876.7	831.4	832.5	930.5	831.7	967.3	852.4	1007.4
ENSMUSG00000005469	727.8	750.2	798.5	768.1	649.5	826.2	775	760.9
ENSMUSG00000005580	497.9	559.1	554.5	480.4	375.4	586.6	592.6	549.6
ENSMUSG00000015968	48.2	46.7	45.3	45.4	47.8	45.1	48.4	47
ENSMUSG00000019370	983.1	945.4	875.4	872.1	861.5	888.8	865.8	810
ENSMUSG00000020431	83.9	85.8	85.1	82.7	80	79.3	85.4	78.8
ENSMUSG00000020524	30.3	37.1	34.9	32.6	33.3	33.5	32.6	34.9
ENSMUSG00000020654	452.9	610.3	898.5	710.3	403.5	655.8	810.2	575.9
ENSMUSG00000020734	57.3	64.7	61.3	60	53.2	56.7	66.2	61.3
ENSMUSG00000020866	75.8	73.5	74.2	74.7	73.6	72.8	71	65.7
ENSMUSG00000020893	381.6	199.8	762	367.1	301.3	465.5	804.4	264.7
ENSMUSG00000021180	358.3	363.3	353.5	306.4	315.9	438.9	378.1	326.9
ENSMUSG00000021250	66	63.4	57.2	62.1	74.6	54.2	69.2	53.7
ENSMUSG00000021313	68	68.6	70.3	69.5	69.7	63.4	75	74.8
ENSMUSG00000021536	96.2	57.1	67.6	66.9	102.9	62.7	77.9	67.8
ENSMUSG00000021820	352.2	240.5	256.4	250.6	358.6	304.5	240.7	221.5
ENSMUSG00000021933	40.1	37.4	37.6	36.5	35.5	34.2	35.7	38.2
ENSMUSG00000022220	415.6	421.4	543.2	430.5	402.3	413.7	561.9	353.8
ENSMUSG00000022376	33.7	39.3	34.3	41.6	38.4	34.2	38.9	36.4
ENSMUSG00000022416	51.1	54.9	57.8	61.5	54.9	52.5	58	53.3
ENSMUSG00000022840	138.4	94.4	120.6	81	149.2	93	95.1	89.9
ENSMUSG00000022994	925.7	1065.2	1012.2	1049.4	815.7	1059.8	1193.3	997.5
ENSMUSG00000023439	83.5	78.4	79.3	82	86.6	84.4	83.7	82.9
ENSMUSG00000024112	80.9	76.8	73.3	84.2	78.4	77.3	74.8	76.7
ENSMUSG00000024256	39.6	35.1	35.1	37.1	35.2	32.4	37.7	38.2
ENSMUSG00000024617	136.9	81	81.3	73.2	128.2	76.5	77.1	79
ENSMUSG00000024639	571.3	570	494.3	553.2	520.2	574.5	481.2	557.6
ENSMUSG00000024960	591.7	636.2	565.4	614.4	506.9	560	593.9	564.3
ENSMUSG00000025739	60.4	60.9	63.5	55.1	66.7	59.3	64.1	60
ENSMUSG00000025892	30.8	37.1	38.3	38.5	33.7	40.1	38.2	44.3
ENSMUSG00000025958	414.3	411.2	405.6	414.3	426.1	449.9	402	442
ENSMUSG00000026567	34.5	36.6	34.9	38.2	34	35.1	33.8	35.5
ENSMUSG00000026824	52.6	60.8	48.9	52.5	53	62.6	53.8	62.9
ENSMUSG00000026959	73.4	76.3	74.7	73.5	73.4	75.4	74.6	72.1
ENSMUSG00000027523	3420.7	3094.9	3283.4	3257.5	3171.8	3099.8	3218.5	3131.8
ENSMUSG00000027669	320.1	317.9	237.4	269.9	312.1	290.2	308.4	311.7
ENSMUSG00000028957	257.8	312.4	722.8	769	233.3	391.3	807.8	692.9
ENSMUSG00000029064	5111.3	5275.1	4997.4	5065.4	5110.2	5304	5163.3	4910.9
ENSMUSG00000029334	41.7	41.4	40.8	36.2	40.3	40.9	41.5	40
ENSMUSG00000029361	102.8	87.3	89.7	85.2	104.6	85.8	81.8	71.5
ENSMUSG00000029663	33	36.8	38.2	37.2	35.2	38.1	40.8	46.5
ENSMUSG00000029713	1456.3	1548.8	1541.1	1489.8	1389.7	1450.6	1679.4	1315.7
ENSMUSG00000029778	207.2	224.2	188.4	194.5	205.8	245.2	224.6	213.1
ENSMUSG00000030102	980.1	892.6	832.3	1169.4	809.7	887	909.6	972.8
ENSMUSG00000030209	44.7	37.7	54.5	45.1	44.8	44.9	45.9	46.5
ENSMUSG00000030592	1182.1	130.2	442	244.5	1549.2	428.1	95	82.7
ENSMUSG00000031659	164	174.7	146.8	150.3	194.4	136.2	173.1	139.6
ENSMUSG00000031748	593.1	611.1	609.4	746.7	518.3	617.2	620.9	643.7
ENSMUSG00000032034	45.9	47.5	45.3	41.7	41.4	40.9	46.7	45.9
ENSMUSG00000032192	317.6	327.7	299.1	295	360.6	293.8	299.3	292.7
ENSMUSG00000032246	42.2	46.6	41.6	42.8	44.5	42.7	45.8	50.5
ENSMUSG00000032562	1834.6	1952.2	1867.3	1742.8	1836.8	1810	2017.1	1731.9
ENSMUSG00000032766	133.5	151.5	120.4	149.7	128.2	148.7	125.7	141.5
ENSMUSG00000033765	52.4	58.9	63.4	55.9	71.2	57.6	58.1	59
ENSMUSG00000033981	20.9	27.7	23.7	26.5	21.7	24.8	25.5	29.1
ENSMUSG00000036402	2529	2839.2	2446.6	2685.3	2663.8	2852.2	2674.7	2868.7
ENSMUSG00000036438	743.6	738	621.3	743.4	727.1	649	678	695
ENSMUSG00000036438	876.5	927.7	749.7	873.3	881.3	812.6	941.8	897.4
ENSMUSG00000038026	50.8	47.1	47.8	52.8	44.6	48.7	47.2	46.4
ENSMUSG00000038473	160.7	139.4	155	135.1	149.9	145.1	148.1	127.4
ENSMUSG00000038811	272.4	320.3	291.4	280.3	214.6	289	305	289.9
ENSMUSG00000039943	1097.6	976.2	976.9	1072.5	919	931.6	996	1019.8
ENSMUSG00000040061	66	69.6	58	59.5	60.9	56.2	55.6	59.8
ENSMUSG00000041624	246.4	276.4	250.4	285	238.2	276.4	260.3	289.2
ENSMUSG00000042644	169.1	186.7	178.1	170	188.1	184.1	177.4	163.3
ENSMUSG00000043301	26.1	25.9	27.3	26.7	28.1	26.4	25.7	27.7
ENSMUSG00000048240	256	291.1	310.7	269.2	287.9	263.6	317.6	301.1
ENSMUSG00000049892	714.4	715.1	723.2	857.9	804.6	654.7	833.1	975.1
ENSMUSG00000050901	55.4	51.8	46.9	48.6	49.7	49.2	50	44.3
ENSMUSG00000050965	167.4	119.5	138.1	137.9	206.2	151.2	134.7	131.3
ENSMUSG00000051177	234.1	189.5	201.3	226.9	245	185	205.4	234.2
ENSMUSG00000051331	142.5	144	140.6	154.2	136.1	124.2	151.5	133.9
ENSMUSG00000052889	113.8	108.3	93	96.7	120.9	95.8	97.7	102
ENSMUSG00000052920	198.5	135	144.6	149.6	209.2	153.4	150.1	147.7
ENSMUSG00000053819	517.1	478.3	437.3	440.6	513.9	491.6	369.8	422.6
ENSMUSG00000054764	26.8	27.3	30.2	28.8	27.6	27.5	29.7	31.7
ENSMUSG00000055866	200	127.8	534.4	512.5	214.2	218.3	515.9	367.1
ENSMUSG00000057378	48.4	52.1	51.7	52.9	55.4	50.3	54.1	53.1
ENSMUSG00000057614	755.2	657.9	541.6	453.9	779.4	690.9	544.4	503.5
ENSMUSG00000057897	335.6	248.9	198.2	190	408.2	238.8	185.5	203.9
ENSMUSG00000059003	28.1	27.4	27.8	25.7	28.5	28.1	26.9	26
ENSMUSG00000063065	1200.1	1254.9	1240.4	1213.1	1129.5	1303.8	1255.2	1282.4
ENSMUSG00000063130	30	33.3	35.6	34.6	39.1	32.4	37	32.3
ENSMUSG00000063358	1255	1236.4	1187.3	1247.3	1269.2	1264.5	1145.4	1269.7
ENSMUSG00000063594	52.6	47.4	45.4	45.8	48.7	48.9	47.4	43.2
ENSMUSG00000068523	943.3	832.8	826.8	846.2	826.6	839.7	735.8	873.5
ENSMUSG00000068523	208.7	190.1	250.8	218.5	173.3	211.3	185.3	222.1
ENSMUSG00000099269	23.1	22	22.6	21.6	23.7	22	22.6	21.9
