ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000030751	14.7	17.4	16.6	20.3	16.1	15.9	15.3	14.7
ENSMUSG00000029446	25	23.5	16.8	20.3	21	22.9	19.6	24.1
ENSMUSG00000030967	652.3	682.2	695.5	620.3	685	751.1	643.4	671.9
ENSMUSG00000032112	216	202.7	251.2	213.6	205	201	208.8	266.2
ENSMUSG00000079477	551	521.3	540.6	569.9	617.4	559.7	531.2	568.2
ENSMUSG00000020936	1591.1	1518.1	1587.6	1614.8	1511.4	1430.5	1718.4	1657.8
ENSMUSG00000071415	46	47.1	52	58.9	49.2	53.4	52	50.2
ENSMUSG00000028646	1149.1	958	974.2	994.4	1142.6	1194.1	1067.9	1053.2
ENSMUSG00000055204	698.2	625.8	599	721.8	729.6	859.7	695	788.4
ENSMUSG00000022193	3759.8	3766.3	3516.8	3786	3892.1	3927.1	3870.9	3851.3
ENSMUSG00000008855	182.6	104.3	150.1	153.4	128.6	200.3	161.9	175.3
ENSMUSG00000029234	49.6	46.1	47.4	47.1	40.4	49.1	46.5	47.5
ENSMUSG00000025261	525.2	567.4	651.1	495.7	510.8	539.6	459.9	515.1
ENSMUSG00000003346	329.8	399.1	392.4	407.9	385.4	478.5	407.9	408.6
ENSMUSG00000070733	173.6	133.5	157	153	130.8	130.1	132.1	157.3
ENSMUSG00000020794	1064	980.3	1193.5	1156.5	1133.1	1008.9	1159.8	1214.5
ENSMUSG00000021266	646.4	572.1	632.3	744.5	620.2	487.1	488.8	654.3
ENSMUSG00000025156	522.7	479.7	457.4	507.3	550.6	480.8	487.1	567.8
ENSMUSG00000030751	2414.1	2295.1	1976.8	2048.1	2281.2	2092.7	2041.4	2001.2
ENSMUSG00000067851	53	41.7	34.1	38.9	45.7	61.5	31.7	44.2
ENSMUSG00000029446	35	37.6	33.4	30.9	36.7	52.8	33.6	31.9
ENSMUSG00000026553	630.7	509.7	582.9	570.6	560.4	575.5	557.9	634.8
ENSMUSG00000022100	19.1	20.3	19.1	20.5	24.1	19.5	21.2	27.2
ENSMUSG00000028677	422.6	431.2	396.7	412.1	498.2	515.4	439.5	440.2
ENSMUSG00000037373	705.7	793.7	725.9	686.7	825.7	731.6	708	662
ENSMUSG00000027828	94.5	128.9	140.9	125.8	138.5	105.5	129.8	97.2
ENSMUSG00000005442	43.8	73.3	46	59.7	56.3	54.4	58.6	59.1
ENSMUSG00000040688	129.6	131.3	149.3	155.1	132.4	128.3	125.6	124.6
ENSMUSG00000028759	124.3	85.6	120.8	132	83	99	95.5	94.6
ENSMUSG00000025261	2100.7	2212.5	1990.4	2091.4	2121	2234.8	2082.4	1944
ENSMUSG00000026553	41.9	19	25.6	20	22.3	21.5	17.6	49.4
ENSMUSG00000018585	724.2	727.2	753.9	728.5	681.8	778	694.2	728.3
ENSMUSG00000026878	61.8	26.5	45.5	26.4	42.1	29	27.3	54.6
ENSMUSG00000020936	139.3	169.8	140.3	158.1	164.4	197.3	132.4	175.4
ENSMUSG00000067851	1092.7	952.2	931	859.1	1142.2	1011	1018.1	1024.2
ENSMUSG00000014355	55.1	37.8	45.8	33.3	40.4	35	56.7	40.7
ENSMUSG00000025224	14.1	15.7	16.6	14.2	15	15.9	14.3	18
ENSMUSG00000022100	1258.1	1109.8	1208.5	1286.3	1036.7	1273.6	1078.2	1293.3
ENSMUSG00000025224	17.1	16.1	20	20.7	19	21.6	16.7	18.3
ENSMUSG00000025261	699.6	661.8	609.3	766.2	607.8	685.8	562	714.7
ENSMUSG00000025224	287.8	252.8	221.4	211.3	267.6	231.8	211.4	209.5
ENSMUSG00000008855	24.7	30	39.8	26	28.1	27.2	28.2	20.2
ENSMUSG00000022770	12.3	11.9	13	13.4	11.9	12.7	11.6	12.5
ENSMUSG00000034820	491.7	600.7	615.7	598.6	585	565.3	545.6	591.4
ENSMUSG00000022770	3051.6	2652.9	2737.7	2571.6	2672.6	2893.6	2368.5	2602.1
ENSMUSG00000028759	1561.1	1742.7	1683.7	1580.3	1485.9	1702	1625.9	1623.7
ENSMUSG00000025224	55.1	40.1	57.7	53.7	53	44	59.4	85.9
ENSMUSG00000005442	146	139.2	135.2	147.4	148	189.6	131.2	96.5
ENSMUSG00000071415	121.7	92.2	87.6	133.5	103.1	88	95	145.3
ENSMUSG00000008855	274.9	321.6	305.6	287.1	270.6	393.2	341.9	308.2
ENSMUSG00000030058	1130.7	1032.4	936.8	1233.7	1121.6	1027.1	1067.2	1113.7
ENSMUSG00000026878	131.4	121.5	116.4	101.2	135.7	93.8	101.5	108.2
ENSMUSG00000008855	199.5	244.8	209	184.3	272	227.3	280.9	269.1
ENSMUSG00000001158	586.4	422.4	422	419.9	485.4	446.9	420	532
ENSMUSG00000015341	21.4	21.3	19.5	18.9	16.8	23.1	19.5	19.4
ENSMUSG00000001289	399.7	408.2	395.3	516.1	438.9	493.2	389.3	417.4
ENSMUSG00000026965	39.9	34.6	43.9	42.7	39.9	41.5	45.1	45.3
ENSMUSG00000008855	84.7	93	73.3	97.2	90.1	86.5	120.7	77.4
ENSMUSG00000068328	3657.5	3760.3	3947.6	4074.3	4158.8	4112.6	4114.3	4043.4
ENSMUSG00000005442	383.3	454	377.6	325.2	431.5	378.9	419.7	422.7
ENSMUSG00000040688	250.8	235.5	180.2	252.9	199.7	239.2	211.8	256.7
ENSMUSG00000008855	143.6	127.1	126.6	133.7	148.9	228.1	151.7	154.8
ENSMUSG00000022898	148.7	132	135.6	177.3	94.8	165.4	97	153.2
ENSMUSG00000025224	1220.7	1333.4	1216	1401.7	1371	1336	1261.8	1412.9
ENSMUSG00000005442	124.2	89.8	96.3	99.6	110.2	101.4	116	92.8
ENSMUSG00000020459	433.5	448.5	446.8	423.6	360.4	585.2	452.5	488.8
ENSMUSG00000034820	330.9	333.9	363.3	342.8	295.6	345.5	287.1	342.2
ENSMUSG00000029405	73	62.5	42	58.7	42.7	48.4	53.1	51.8
ENSMUSG00000037373	42.6	33.4	32.4	48.1	52.2	41.8	44.1	36.9
ENSMUSG00000038160	31.6	59.6	47.9	38.6	38.4	46.8	33.4	51.3
ENSMUSG00000093575	53.8	38.7	63	47.2	44.4	37.7	42.7	33.7
ENSMUSG00000005442	96.2	117	120.5	133.7	99.8	117	98.6	94.2
ENSMUSG00000021266	791.3	672.5	579.6	776.2	806.4	666.3	687.6	788.8
ENSMUSG00000008855	471.7	495.2	500.2	538.6	480.6	492.3	612.4	487.5
ENSMUSG00000026810	583.1	741.7	696.5	618.4	588.5	655.3	607.9	601.7
ENSMUSG00000021282	650.4	614.9	612.9	509	629.6	584.2	579.1	578.7
ENSMUSG00000027598	1763.5	1666.4	1722.8	1720.5	1672.3	1830.5	1569.1	1739.5
ENSMUSG00000015341	51.1	44.4	42.7	56.6	47.3	46.4	35.7	41.5
ENSMUSG00000005982	595.6	554.6	777.8	742.5	800.3	634.2	749	943.8
ENSMUSG00000026553	4074.6	3919.8	3949.2	3810.5	4026.6	3981.9	3878.4	3897.5
ENSMUSG00000041645	33.7	31.5	24.3	40	47.2	43.4	28.5	28.6
ENSMUSG00000067851	42.4	27.2	27	36.7	22.2	32.4	21.9	26.1
ENSMUSG00000029405	36.3	33.7	29.4	24.8	33	34.2	34.7	34.6
ENSMUSG00000024309	642.8	650.6	649.5	678.5	671.1	666.4	626.3	748.3
ENSMUSG00000025224	14.5	14.4	12.4	13.5	13.7	12.9	12.1	14.6
ENSMUSG00000078552	63.2	90.4	74.8	73.5	84.9	66.8	66.8	83.2
ENSMUSG00000008855	184.8	140.3	210.2	190.6	173.4	202.3	176.9	131.9
ENSMUSG00000024414	448.6	477.4	507.3	497	460	499.9	449.8	557.8
ENSMUSG00000001016	103	102.1	95.2	117.6	84.1	83.6	79.1	81.9
ENSMUSG00000007036	41.2	35.7	19.2	89.6	82.1	40.1	29	52.4
ENSMUSG00000029234	21.7	18.6	17.9	14.3	19.4	18	16	18.2
ENSMUSG00000030058	797.1	757.9	855.9	950.3	1043.5	768.8	881.3	867.2
ENSMUSG00000026965	78.7	81.8	67.1	82.5	75.1	69.4	90.3	72.3
ENSMUSG00000024740	1448.8	1380.1	1377.5	1493.2	1484.4	1383.2	1265.4	1458.9
ENSMUSG00000008855	135	181.9	151.3	170.7	163.7	204.1	134.5	165.8
ENSMUSG00000032112	1087.3	1004.2	1025.5	920.2	1076.9	1031.6	982.6	915.5
ENSMUSG00000040688	130.9	153.1	109.3	136.4	171.8	124.9	106.2	103.1
ENSMUSG00000026878	157.9	105.5	77.4	87.9	139.6	95.4	64.8	83.5
ENSMUSG00000014355	445.8	420.3	434.9	392.7	403	411.5	384.3	451.5
ENSMUSG00000001158	120.6	86.6	138	151	157.8	114.2	83.5	107.2
ENSMUSG00000025224	23.7	28	29.8	29.1	37.7	33.1	34.3	26
ENSMUSG00000040688	202.6	217.4	179.7	206.2	219.2	192.1	151.1	176.5
ENSMUSG00000040688	172	138.7	142.9	153.5	188.9	149.8	132.5	159.4
ENSMUSG00000014355	121.3	94.6	98.1	71.4	117.4	108.8	81.5	102.8
ENSMUSG00000035505	15.8	18.4	13.7	14.5	15.8	16.8	15.4	15.9
ENSMUSG00000022100	1248	978.2	1076.7	1236.9	1225.7	1111.9	1053	1187.1
ENSMUSG00000026965	230	225.7	206.6	257.2	205.4	255.5	241	173.8
ENSMUSG00000020794	325.9	225.5	279.7	225.6	126.7	223.3	187	270.2
ENSMUSG00000022770	1162.4	1158.7	1039.3	1308.3	1312.2	1222.8	1115.3	1371.3
ENSMUSG00000010406	247.9	263.6	303.9	367	311.6	262.7	341.6	377.6
ENSMUSG00000028677	1053.9	1167.7	961.3	1056.2	1185.7	1223.4	1033.4	1101.5
ENSMUSG00000022770	1048.3	1144.1	1029.4	1158.7	1104.2	931.4	1190.1	1175
ENSMUSG00000021327	1485.2	1282.8	1476	1608.6	1528.5	1463.9	1294.4	1453.5
ENSMUSG00000038160	11.8	11.8	15.4	13.2	12.9	13.5	11.7	12.1
ENSMUSG00000040688	123.4	115.8	81.5	106.6	110.6	126	109.5	145.7
ENSMUSG00000019868	52.7	53.9	54.4	55.3	61.4	67.5	62	60.7
ENSMUSG00000078923	129.4	81.6	83.8	116.4	109.1	132.4	97.9	100.2
ENSMUSG00000032112	46.2	35.2	47.9	39.8	33.9	55.6	37.3	35.5
ENSMUSG00000014355	101.9	144.2	114.1	143.1	123.9	167.9	109.2	158.8
ENSMUSG00000025224	368.7	384.2	338.5	385.6	361.2	365.8	322.1	404.8
ENSMUSG00000025224	39.8	27.3	24.6	35.3	30.2	29.1	26.9	28.1
ENSMUSG00000026553	1616.3	1428.7	1537	1505.3	1344.6	1331	1375.3	1535.7
ENSMUSG00000025224	41.7	57	65.6	41.3	64.5	51.2	58.6	65.8
ENSMUSG00000014355	378.6	341.8	340.9	349.5	328.6	350.8	339.4	307.2
ENSMUSG00000003346	13.3	13.5	13.3	13.5	15.4	13.4	12.8	16.6
ENSMUSG00000067851	1454.4	1205.9	1422.2	1265.8	1474.8	1341.8	1196.8	1103.3
ENSMUSG00000026965	27.6	21.9	18.1	20	27.1	21	20.3	17.9
ENSMUSG00000024740	944.5	891	939.9	883.1	776.4	912.1	849.5	910.4
ENSMUSG00000026553	140.8	108.1	84.6	105.1	108.4	97.4	79.9	94
ENSMUSG00000071659	1083.1	898.8	940.6	919.6	1031.3	954.7	971	993.3
ENSMUSG00000020368	7591.4	6697.2	6841.3	7241.9	6219.3	6382.7	6404.4	6747.1
ENSMUSG00000004207	5797.6	5933.4	5708.7	5367.9	5657.5	5810.1	5645.3	5567.6
