ID	ZT00	ZT02	ZT04	ZT06	ZT08	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22
ENSPANG00000000040	9.35020956920115	19.5645961009845	14.734254167091	8.27931266855781	17.715720535199	21.0914871539569	21.2452153533554	26.8669165043575	28.4880474733996	45.5253497628973	22.2225887566604	26.9712568489001
ENSPANG00000000041	95.5869803947999	53.5237222717663	43.6751456329923	103.855905752424	89.4544115020536	74.6088333054737	88.1188652653015	143.249279852717	100.015876131047	154.587733275053	97.5052039914989	67.2747201164395
ENSPANG00000000052	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000053	0.585564402620312	0	0	0.856407059646602	0	0.202533609283174	0	0	0	0	0	0
ENSPANG00000000059	8.21729612645268	15.0518779492998	15.0417510271213	8.71898754228744	15.8480160764442	18.4834493873205	31.5562178736365	14.0464262723141	14.4089890041414	26.8359216327152	21.4642498853658	20.8555846601478
ENSPANG00000000060	2.34510534009885	8.47807206830861	5.32014873625091	2.47394914738033	4.35733512325432	7.51282725742206	16.3451674868379	4.635911231804	6.35344442812395	12.6471164590132	8.20498013170755	11.8154807949786
ENSPANG00000000062	20.0084378929245	55.1553671562563	96.0632506274458	12.9593258110591	65.9109542781918	52.3978476626842	51.4800951496154	137.872523865629	117.788356485651	27.2041304041083	62.7985019718262	66.2808540038627
ENSPANG00000000063	0.838375955415085	0.444436856353335	1.06244737881365	0.848874607496746	0	0.446116095400032	0.285615046907248	0.100996733481563	0	0.133431182462581	0.404819624838868	0.237371112096142
ENSPANG00000000071	4.73708499590341	25.5244446827612	26.5110062326913	1.706564263987	21.3728464475238	26.5043638227509	27.8699328353218	37.8567742285045	22.0536396797843	36.1774422349269	26.7474986613416	34.9358390376888
ENSPANG00000000072	4.5013024847951	12.7817129148463	11.5354805674492	4.89175902688965	5.37549951481082	5.78431483194652	10.8444600988988	6.65773462379671	5.56852005821586	9.70127549971225	8.30661856701343	10.8727628903463
ENSPANG00000000084	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000085	155.151144118278	59.7704080815757	47.2751982235037	156.600148049664	42.6851894373052	34.2571133416112	32.0883216032757	37.7294940077555	49.8691907435776	12.5169038926287	52.0900045834331	47.2933682385838
ENSPANG00000000090	0.557496026296363	0.640331889456734	1.37766936971787	1.12111469626464	0.27235931519914	0.482063466723588	0	0.873079200179466	0.299135375028125	0	0.437439387997372	0.512996246389597
ENSPANG00000000093	0	0	0	0.0724184682686238	0	0	0	0	0	0	0	0
ENSPANG00000000094	0	0	0	0.313089858759378	0	0.185108291700278	0	0.0558758373880723	0.0765769683605144	0.295280007452455	0.0373273384680409	0.0656620724398532
ENSPANG00000000098	0	0	0	0	0	0	0	0	0	0	0	0
ENSPANG00000000102	9.63304729367763	3.00951111183359	5.07838518616487	8.22776939315011	1.95775111717401	1.86583894736426	3.9818609547884	1.4482608514782	1.9848190306512	0.717510178048025	1.77374508887891	1.56008683307971
ENSPANG00000000103	10.731798506205	12.9478874706325	17.0858014969912	10.9143813077528	8.28292740929149	10.5274154130078	8.78686291367591	6.35550300130641	6.96809461830221	4.33820807740475	12.0767580058882	11.2859174205711
ENSPANG00000000107	0	0	1.47194696455507	0	0	0	0	0	0	0	0.70106180063155	0
ENSPANG00000000112	0.2998089741416	0	0	0.328860310904295	0	0	0	0	0	0	0	0
ENSPANG00000000116	0.702135511916044	1.07528362007461	0.257051648012123	0.114099568162631	0	0.134918302560264	0.345512728294118	0.610886178999896	0	0	0.081619376943226	0
ENSPANG00000000117	5.05927643863949	5.17812941300779	11.3882787799747	3.44326513644844	2.74085156404362	3.72501418420222	1.62687461867069	2.35342388365207	1.6126654624041	0.362741256679835	3.1967723988204	3.31873017218775
ENSPANG00000000122	4.58968379145792	0.0325410158018752	0.186698019023785	4.76509060319117	0	0.0489959508387687	0.0418246309764778	0.19966048907926	0.091210534342889	0	0.0741007503117486	0.0782098435276874
ENSPANG00000000123	2.10154559758871	0.357600732111991	0	0.910690091734971	0	0	0	0	0	0	0	0.143244336491864
ENSPANG00000000126	3.45490495169577	2.67857142491056	3.27277324449409	3.0949081756038	2.53179081734412	3.21149323605996	4.08028461377695	2.84058162311911	2.5953153664412	2.14446632813101	4.33742717112887	4.76869750164977
ENSPANG00000000127	63.4332671604858	0.543720411398349	3.89936827452308	57.3774700340915	0.925066024957078	1.02332771006235	49.7922231774968	1.48270292241004	0.254002669322127	0	1.1143192831091	0
ENSPANG00000000131	164.783329772615	214.224137638249	260.759557599358	166.891453233602	201.451976242122	155.515336652846	109.339975974409	194.478391839976	159.305059721875	64.8077135478818	142.861670473211	111.497080723918
ENSPANG00000000132	91.2782343789098	0.251015632692002	0.240025908906929	114.080079233512	0	0	0.0537712993277503	0	0.156351535111893	0.0753612402029483	0	0
ENSPANG00000000141	19.2605162007187	35.9358376461067	31.5817468025047	23.804901861705	51.2444416640097	47.2267109946739	36.5765928971424	51.8300073178925	53.9534356310781	89.4289410953099	43.1387947670116	34.7805953751917
ENSPANG00000000142	3.43834321072587	2.25670364925043	2.69737853941524	2.39461391435166	1.27982435491635	2.26523027081764	1.69196874874989	0.256414036945911	0.702822919968993	0	1.88424538972331	1.20529215171148
ENSPANG00000000147	214.05783628834	146.393902869539	138.229333403874	224.683337785649	144.834930131545	177.752932413486	139.939249147417	190.219221911559	179.654859370791	316.613623627608	143.376481106061	154.415415053421
ENSPANG00000000148	0.533960573998891	0	0	0.390467387617237	0	0	0	0	0	0	0	0
