ID	CT18	CT20	CT22	CT24	CT26	CT28	CT30	CT32	CT34	CT36	CT38	CT40	CT42	CT44	CT46	CT48	CT50	CT52	CT54	CT56	CT58	CT60	CT62	CT64
ENSMUSG00000000001	394.7	389.6	405.1	391.7	386.5	393.2	410.7	391	406.4	381.9	389.1	345.2	411.5	402.4	425.3	391.7	406	369.6	373.4	422.9	365.4	389.3	347.7	373.9
ENSMUSG00000001175	5058.5	5051.8	4985	5067.2	4920.5	4931.7	5026.3	5085.9	5048.3	5012	5216.6	4977.1	4962.6	5030.1	4940	4940	4989.9	4904.5	4994	4846.7	4945.1	5071.8	5071.4	5144.4
ENSMUSG00000001986	1325	1337.4	1338.1	1294.2	1325.7	1301.3	1311.3	1226.7	1241.8	1270.7	1361.1	1286.9	1358.3	1393.6	1361	1295.9	1348.2	1246.9	1312.2	1332.2	1301	1309.4	1324.7	1351.9
ENSMUSG00000002771	102.2	98	110	90.6	103.4	111.3	117.4	99.4	98.7	104.6	104.3	107.1	109.4	102.2	103.1	106.2	109.3	100.1	110	116.3	112.1	110.6	97.5	112.4
ENSMUSG00000005034	2201.4	2365.1	2335.6	2114.5	2288.2	2121.5	2105.3	2019.8	1981.8	2083	2172.3	2087.4	2252.3	2180.6	2307.4	2161.7	2116.5	2078	2254.2	2109.1	2124.8	2156.4	2137.5	2171.2
ENSMUSG00000005469	613.3	590.8	602.7	587.4	580.3	625.8	592.8	641.7	605.2	641.4	672.8	616	587.7	620.8	594.6	637.8	613.7	612.1	635.3	608.1	634.6	646	614	614.7
ENSMUSG00000005580	446.1	458.3	503.2	457.2	487.5	472	458.1	429	447.5	470.2	469.8	483.5	467.7	497.7	487	476.2	475.5	479.3	483.1	456.7	480.5	500	462.2	448.3
ENSMUSG00000015968	427.6	500.3	505.7	491.6	529.6	532.1	545.5	484.5	527	513.1	501.3	481.3	497.8	499	503.2	512.9	535.7	544.2	539.2	555.1	522.6	515.4	479.6	465.3
ENSMUSG00000019370	3853	3737.6	3711	3737.8	3691	3834.7	3825.4	3901.7	3945.5	3947.1	3696.1	3753.1	3784.7	3777.4	3638.6	3686.4	3650.8	3804.7	3783.7	3832	3747.4	3848.5	3677.4	3768
ENSMUSG00000020431	2554.1	2727.5	2835.9	2742.1	2814.7	2960.8	2828.8	2737	2843.2	3005.5	2772.5	2847.1	2745.6	2827	2864.1	2769.8	2796.1	2925.9	2896.5	2937.7	2900.1	3003	2834.9	2795.3
ENSMUSG00000020524	2338	2331.7	2475.1	2443.9	2468.4	2362.6	2441	2373.3	2302.3	2378.1	2489.4	2353.5	2385	2508.3	2420.8	2424.5	2479.6	2465.4	2440.9	2488.5	2447.3	2451.7	2504.3	2511.8
ENSMUSG00000020654	238.5	248.5	259.3	234.4	253.4	247.3	236	240.8	262.6	251	240.5	236.3	249.3	250.9	249.7	242.2	247.7	253.9	249.1	249	255.6	240.8	251.2	247.5
ENSMUSG00000020734	910.4	995.6	1049.2	1025.3	1116.7	1246.1	1004	988.6	1008.4	1092.4	957.8	1034.3	982	1031.6	1087.8	1052.6	1059.3	1105.2	1113.8	1096.9	1051.5	991.4	963.6	1004.9
ENSMUSG00000020866	1120.5	1130.1	1185.7	1161.3	1282.1	1300.3	1283.2	1157.4	1254.6	1278.3	1261.1	1317.8	1212.8	1236.4	1211.1	1308.3	1265.8	1364.1	1300.3	1350.1	1329.4	1291.2	1293	1196.9
ENSMUSG00000020893	466.3	430.1	435.5	406.9	368.5	347.3	595.6	647.8	679.1	612.8	610.4	639.9	543.8	528	436.4	473.2	416.1	467.4	399.8	686.3	747	730	546.6	485.3
ENSMUSG00000021180	574.1	601.5	593.9	596	635.7	593.9	584.2	573.3	567.8	570.9	575.1	556.7	587.6	607.7	631.9	576.4	579.1	563.2	584.5	620.3	552.7	599.9	545.3	587.6
ENSMUSG00000021250	70	56.6	59	87.3	72.1	64	118	118.8	145.7	68.8	64.2	78	101	74.6	93.9	97.8	71.3	72.4	51.2	95.2	101.4	98.4	69.8	67.1
ENSMUSG00000021313	1286.6	1333.7	1390.1	1339.6	1357.3	1393.9	1369	1292.8	1377.7	1398.9	1451.3	1389.5	1420.7	1392.5	1417.6	1398.1	1382.4	1312.5	1342.3	1435.8	1380.2	1392.3	1388.6	1363
ENSMUSG00000021536	386.9	393.8	421.3	410.6	400.2	403.3	433.1	386.7	364.3	395.9	394.8	373.4	401.2	412.8	409.1	418.7	406.4	402.1	416.4	411.7	387.4	388.8	361.7	386.7
ENSMUSG00000021820	794	931.2	898.2	878.6	940.8	979.4	1050.9	1011.1	988.4	1023.3	938.3	940	831.1	934.4	909.7	872.5	871.8	1006.3	1043.6	1076.4	1088.4	1015.4	953.6	892.9
ENSMUSG00000021933	26.6	26.8	25.9	26.4	29.1	26.6	26.6	27.3	27.1	27.8	25.5	28.3	28.3	25.2	26.3	24.8	26.6	28.3	27.4	26.3	27.6	32.6	28.3	28.4
