ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.535087378504894	0.535087378504894	0.535087378504894	0.535087378504894	0.535087378504894	0.535087378504894	0.535087378504894	0.535087378504894	ARS
ENSMUSG00000001175	0.0383372036148344	0.0383372036148344	0.0383372036148344	0.0383372036148344	0.0383372036148344	0.0383372036148344	0.0383372036148344	0.0383372036148344	ARS
ENSMUSG00000001986	0.0133928323529259	0.0133928323529259	0.0133928323529259	0.0133928323529259	0.0133928323529259	0.0133928323529259	0.0133928323529259	0.0133928323529259	ARS
ENSMUSG00000002771	0.666472704657657	0.666472704657657	0.666472704657657	0.666472704657657	0.666472704657657	0.666472704657657	0.666472704657657	0.666472704657657	ARS
ENSMUSG00000005034	0.0356420589039272	0.0356420589039272	0.0356420589039272	0.0356420589039272	0.0356420589039272	0.0356420589039272	0.0356420589039272	0.0356420589039272	ARS
ENSMUSG00000005469	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	ARS
ENSMUSG00000005580	0.288615216199679	0.288615216199679	0.288615216199679	0.288615216199679	0.288615216199679	0.288615216199679	0.288615216199679	0.288615216199679	ARS
ENSMUSG00000015968	0.000687935203341095	0.000687935203341095	0.000687935203341095	0.000687935203341095	0.000687935203341095	0.000687935203341095	0.000687935203341095	0.000687935203341095	ARS
ENSMUSG00000019370	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	ARS
ENSMUSG00000020431	0.119691521874434	0.119691521874434	0.119691521874434	0.119691521874434	0.119691521874434	0.119691521874434	0.119691521874434	0.119691521874434	ARS
ENSMUSG00000020524	0.297436405549666	0.297436405549666	0.297436405549666	0.297436405549666	0.297436405549666	0.297436405549666	0.297436405549666	0.297436405549666	ARS
ENSMUSG00000020654	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	ARS
ENSMUSG00000020734	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	ARS
ENSMUSG00000020866	0.0485104034187021	0.0485104034187021	0.0485104034187021	0.0485104034187021	0.0485104034187021	0.0485104034187021	0.0485104034187021	0.0485104034187021	ARS
ENSMUSG00000020893	0.00304046560831665	0.00304046560831665	0.00304046560831665	0.00304046560831665	0.00304046560831665	0.00304046560831665	0.00304046560831665	0.00304046560831665	ARS
ENSMUSG00000021180	0.235125475933892	0.235125475933892	0.235125475933892	0.235125475933892	0.235125475933892	0.235125475933892	0.235125475933892	0.235125475933892	ARS
ENSMUSG00000021250	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	ARS
ENSMUSG00000021313	0.704461788680915	0.704461788680915	0.704461788680915	0.704461788680915	0.704461788680915	0.704461788680915	0.704461788680915	0.704461788680915	ARS
ENSMUSG00000021536	0.0215415872739253	0.0215415872739253	0.0215415872739253	0.0215415872739253	0.0215415872739253	0.0215415872739253	0.0215415872739253	0.0215415872739253	ARS
ENSMUSG00000021820	0.000620251859460907	0.000620251859460907	0.000620251859460907	0.000620251859460907	0.000620251859460907	0.000620251859460907	0.000620251859460907	0.000620251859460907	ARS
ENSMUSG00000021933	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	ARS
ENSMUSG00000022220	0.0848962957861435	0.0848962957861435	0.0848962957861435	0.0848962957861435	0.0848962957861435	0.0848962957861435	0.0848962957861435	0.0848962957861435	ARS
ENSMUSG00000022376	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	0.00903092664326287	ARS
ENSMUSG00000022416	0.544565530489868	0.544565530489868	0.544565530489868	0.544565530489868	0.544565530489868	0.544565530489868	0.544565530489868	0.544565530489868	ARS
ENSMUSG00000022840	0.116183536783222	0.116183536783222	0.116183536783222	0.116183536783222	0.116183536783222	0.116183536783222	0.116183536783222	0.116183536783222	ARS
ENSMUSG00000022994	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	ARS
ENSMUSG00000023439	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	0.350210236802676	ARS
ENSMUSG00000024112	0.207673884760496	0.207673884760496	0.207673884760496	0.207673884760496	0.207673884760496	0.207673884760496	0.207673884760496	0.207673884760496	ARS
ENSMUSG00000024256	0.819040529912623	0.819040529912623	0.819040529912623	0.819040529912623	0.819040529912623	0.819040529912623	0.819040529912623	0.819040529912623	ARS
ENSMUSG00000024617	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	0.870250354516063	ARS
ENSMUSG00000024639	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	0.0129084928100642	ARS
ENSMUSG00000024960	0.155802374543398	0.155802374543398	0.155802374543398	0.155802374543398	0.155802374543398	0.155802374543398	0.155802374543398	0.155802374543398	ARS
ENSMUSG00000025739	0.592179536605008	0.592179536605008	0.592179536605008	0.592179536605008	0.592179536605008	0.592179536605008	0.592179536605008	0.592179536605008	ARS
ENSMUSG00000025892	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	ARS
ENSMUSG00000025958	0.012576573866281	0.012576573866281	0.012576573866281	0.012576573866281	0.012576573866281	0.012576573866281	0.012576573866281	0.012576573866281	ARS
ENSMUSG00000026567	0.281695029549371	0.281695029549371	0.281695029549371	0.281695029549371	0.281695029549371	0.281695029549371	0.281695029549371	0.281695029549371	ARS
ENSMUSG00000026824	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	0.00356681522012237	ARS
ENSMUSG00000026959	0.902782076536953	0.902782076536953	0.902782076536953	0.902782076536953	0.902782076536953	0.902782076536953	0.902782076536953	0.902782076536953	ARS
ENSMUSG00000027523	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	0.44460426125528	ARS
ENSMUSG00000027669	0.688714747068967	0.688714747068967	0.688714747068967	0.688714747068967	0.688714747068967	0.688714747068967	0.688714747068967	0.688714747068967	ARS
ENSMUSG00000028957	8.95954528123966e-06	8.95954528123966e-06	8.95954528123966e-06	8.95954528123966e-06	8.95954528123966e-06	8.95954528123966e-06	8.95954528123966e-06	8.95954528123966e-06	ARS
ENSMUSG00000029064	0.826140025719215	0.826140025719215	0.826140025719215	0.826140025719215	0.826140025719215	0.826140025719215	0.826140025719215	0.826140025719215	ARS
ENSMUSG00000029334	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	ARS
ENSMUSG00000029361	0.117405267774336	0.117405267774336	0.117405267774336	0.117405267774336	0.117405267774336	0.117405267774336	0.117405267774336	0.117405267774336	ARS
ENSMUSG00000029663	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	0.145523333214266	ARS
ENSMUSG00000029713	0.149906347331123	0.149906347331123	0.149906347331123	0.149906347331123	0.149906347331123	0.149906347331123	0.149906347331123	0.149906347331123	ARS
ENSMUSG00000029778	0.536018112940332	0.536018112940332	0.536018112940332	0.536018112940332	0.536018112940332	0.536018112940332	0.536018112940332	0.536018112940332	ARS
ENSMUSG00000030102	0.998074954274155	0.998074954274155	0.998074954274155	0.998074954274155	0.998074954274155	0.998074954274155	0.998074954274155	0.998074954274155	ARS
ENSMUSG00000030209	0.0461239031193833	0.0461239031193833	0.0461239031193833	0.0461239031193833	0.0461239031193833	0.0461239031193833	0.0461239031193833	0.0461239031193833	ARS
ENSMUSG00000030592	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	ARS
ENSMUSG00000031659	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	0.306075641670282	ARS
ENSMUSG00000031748	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	ARS
ENSMUSG00000032034	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	0.397441662401289	ARS
ENSMUSG00000032192	0.600591561456952	0.600591561456952	0.600591561456952	0.600591561456952	0.600591561456952	0.600591561456952	0.600591561456952	0.600591561456952	ARS
ENSMUSG00000032246	0.00726409144569473	0.00726409144569473	0.00726409144569473	0.00726409144569473	0.00726409144569473	0.00726409144569473	0.00726409144569473	0.00726409144569473	ARS
ENSMUSG00000032562	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	0.0101047264249107	ARS
ENSMUSG00000032766	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	0.098512615621617	ARS
ENSMUSG00000033765	0.659259775999527	0.659259775999527	0.659259775999527	0.659259775999527	0.659259775999527	0.659259775999527	0.659259775999527	0.659259775999527	ARS
ENSMUSG00000033981	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	ARS
ENSMUSG00000036402	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	0.0447919200865264	ARS
ENSMUSG00000036438	0.515722760338048	0.519214517013728	0.558757364804856	0.515688733041116	0.524973449444943	0.558757364804856	0.5309511102908	0.525724556747479	ARS
