ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	695.142392494108	680.005646739829	751.677957834064	737.398095287025	730.52327410351	708.210867621792	686.024143138814	698.471277983713
ENSMUSG00000001175	5099.68291344613	5072.31679842843	4740.14656540229	4921.55165761941	5005.2460370555	4459.67568089375	4886.69346659912	4802.62732745005
ENSMUSG00000001986	44.3707910102622	38.9130556074294	54.9051725722273	74.7559092663027	38.7203148818115	43.1084875943699	49.1421305973363	35.6883134736203
ENSMUSG00000002771	23.6644218721398	21.4021805840862	19.6089902043669	25.4024934400058	33.5576062309033	26.6862066060385	29.4852783584018	35.6883134736203
ENSMUSG00000005034	2026.26612280197	1898.95711364256	1830.17241907424	1862.36566191585	1777.26245307515	1898.82623927582	1826.12157299702	1865.98896162072
ENSMUSG00000005469	6538.77556854564	6038.33340388286	5955.90395807304	5920.95832810192	5875.16244473353	6002.34370123513	6378.64855153425	6770.5828989954
ENSMUSG00000005580	690.705313393081	680.978473130015	601.342366267251	778.767870317891	676.314833268974	691.788586633461	748.926070303404	790.241226915879
ENSMUSG00000015968	48.8078701112884	63.2337153620728	78.4359608174676	81.2879790080185	41.3016692072656	84.1641900651985	98.2842611946725	117.261601413324
ENSMUSG00000019370	2950.65760218244	2936.96287197074	2822.38732341521	2934.3508850841	2994.37101752675	2763.04877628676	2889.55727912337	2921.34337434064
ENSMUSG00000020431	102.052819323603	175.108750233432	124.190271294324	142.97974879089	135.52110208634	189.882623927582	139.563650896435	147.851584390713
ENSMUSG00000020524	2.95805273401748	2.91847917055721	3.92179804087338	5.08049868800116	2.5813543254541	3.07917768531214	1.96568522389345	5.09833049623148
ENSMUSG00000020654	121.280162094717	126.467430724146	83.6650248719654	95.0779040183074	99.3821415299828	114.95596691832	102.215631642459	122.359931909555
ENSMUSG00000020734	38.4546855422272	33.076097266315	10.4581281089957	26.8540644937204	29.6855747427221	20.5278512354143	23.5882226867214	15.2949914886944
ENSMUSG00000020866	544.281703059216	577.858875770327	509.833745313539	553.774356992126	456.899715605375	546.040842862019	623.122215974224	581.209676570389
ENSMUSG00000020893	933.265637582515	692.652389812244	2460.27463764123	1112.62921267225	952.519746092562	1646.33366908022	2789.30733270481	637.291312028935
ENSMUSG00000021180	255.871561492512	286.983785104792	315.051109283495	322.248773924645	258.13543254541	280.205169363405	265.367505225616	336.489812751278
ENSMUSG00000021250	44.3707910102622	23.3478333644577	60.1342366267251	36.2892763428654	52.917763671809	33.8709545384335	39.313704477869	40.7866439698518
ENSMUSG00000021313	30689.7971154313	39764.2786988419	44179.0549304386	49703.2444502422	40559.5298386975	46731.6533374206	42836.2123990861	47337.9986575093
ENSMUSG00000021536	1.47902636700874	5.83695834111441	1.30726601362446	5.08049868800116	6.45338581363524	9.23753305593642	3.9313704477869	5.09833049623148
ENSMUSG00000021820	1588.47431816739	1727.73966896987	1426.22722086429	1597.45394461293	1646.90405963971	1697.65329716876	1482.12665881566	1509.10582688452
ENSMUSG00000021933	0	0.972826390185736	1.30726601362446	0.725785526857308	2.5813543254541	3.07917768531214	0	0
ENSMUSG00000022220	822.338660056859	631.364327230542	615.722292417121	647.400689956719	724.069888289874	611.729966815345	575.945770600781	667.881295006324
ENSMUSG00000022376	32.5385800741923	31.1304444859435	14.3799261498691	24.6767079131485	25.813543254541	35.9237396619749	33.4166488061887	35.6883134736203
