ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.389683199563347	0.389683199563347	0.389683199563347	0.389683199563347	0.389683199563347	0.389683199563347	0.389683199563347	0.389683199563347	ARS
ENSMUSG00000001175	0.0104177183735963	0.0104177183735963	0.0104177183735963	0.0104177183735963	0.0104177183735963	0.0104177183735963	0.0104177183735963	0.0104177183735963	ARS
ENSMUSG00000001986	0.0027277649173657	0.0027277649173657	0.0027277649173657	0.0027277649173657	0.0027277649173657	0.0027277649173657	0.0027277649173657	0.0027277649173657	ARS
ENSMUSG00000002771	0.565052945253231	0.565052945253231	0.565052945253231	0.565052945253231	0.565052945253231	0.565052945253231	0.565052945253231	0.565052945253231	ARS
ENSMUSG00000005034	0.00891051472598181	0.00891051472598181	0.00891051472598181	0.00891051472598181	0.00891051472598181	0.00891051472598181	0.00891051472598181	0.00891051472598181	ARS
ENSMUSG00000005469	0.065706153826531	0.065706153826531	0.065706153826531	0.065706153826531	0.065706153826531	0.065706153826531	0.065706153826531	0.065706153826531	ARS
ENSMUSG00000005580	0.163130339591123	0.163130339591123	0.163130339591123	0.163130339591123	0.163130339591123	0.163130339591123	0.163130339591123	0.163130339591123	ARS
ENSMUSG00000015968	3.73877827902769e-05	3.73877827902769e-05	3.73877827902769e-05	3.73877827902769e-05	3.73877827902769e-05	3.73877827902769e-05	3.73877827902769e-05	3.73877827902769e-05	ARS
ENSMUSG00000019370	0.00117794695346907	0.00117794695346907	0.00117794695346907	0.00117794695346907	0.00117794695346907	0.00117794695346907	0.00117794695346907	0.00117794695346907	ARS
ENSMUSG00000020431	0.0494378025133533	0.0494378025133533	0.0494378025133533	0.0494378025133533	0.0494378025133533	0.0494378025133533	0.0494378025133533	0.0494378025133533	ARS
ENSMUSG00000020524	0.171349233631873	0.171349233631873	0.171349233631873	0.171349233631873	0.171349233631873	0.171349233631873	0.171349233631873	0.171349233631873	ARS
ENSMUSG00000020654	0.832089367043386	0.832089367043386	0.832089367043386	0.832089367043386	0.832089367043386	0.832089367043386	0.832089367043386	0.832089367043386	ARS
ENSMUSG00000020734	0.00238526497577274	0.00238526497577274	0.00238526497577274	0.00238526497577274	0.00238526497577274	0.00238526497577274	0.00238526497577274	0.00238526497577274	ARS
ENSMUSG00000020866	0.0152913228167648	0.0152913228167648	0.0152913228167648	0.0152913228167648	0.0152913228167648	0.0152913228167648	0.0152913228167648	0.0152913228167648	ARS
