ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	ARS
ENSMUSG00000001175	0.182764291413532	0.182764291413532	0.182764291413532	0.182764291413532	0.182764291413532	0.182764291413532	0.182764291413532	0.182764291413532	ARS
ENSMUSG00000001986	0.485685761816779	0.485685761816779	0.485685761816779	0.485685761816779	0.485685761816779	0.485685761816779	0.485685761816779	0.485685761816779	ARS
ENSMUSG00000002771	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	ARS
ENSMUSG00000005034	0.788633314447893	0.788633314447893	0.788633314447893	0.788633314447893	0.788633314447893	0.788633314447893	0.788633314447893	0.788633314447893	ARS
ENSMUSG00000005469	0.360174785436169	0.360174785436169	0.360174785436169	0.360174785436169	0.360174785436169	0.360174785436169	0.360174785436169	0.360174785436169	ARS
ENSMUSG00000005580	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	ARS
ENSMUSG00000015968	0.828933031780531	0.828933031780531	0.828933031780531	0.828933031780531	0.828933031780531	0.828933031780531	0.828933031780531	0.828933031780531	ARS
ENSMUSG00000019370	0.525345504243103	0.525345504243103	0.525345504243103	0.525345504243103	0.525345504243103	0.525345504243103	0.525345504243103	0.525345504243103	ARS
ENSMUSG00000020431	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	0.309637854037355	ARS
ENSMUSG00000020524	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	0.457813534705482	ARS
ENSMUSG00000020654	0.139349150776318	0.139349150776318	0.139349150776318	0.139349150776318	0.139349150776318	0.139349150776318	0.139349150776318	0.139349150776318	ARS
ENSMUSG00000020734	0.404048926098926	0.404048926098926	0.404048926098926	0.404048926098926	0.404048926098926	0.404048926098926	0.404048926098926	0.404048926098926	ARS
ENSMUSG00000020866	0.636637492643877	0.636637492643877	0.636637492643877	0.636637492643877	0.636637492643877	0.636637492643877	0.636637492643877	0.636637492643877	ARS
ENSMUSG00000020893	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	0.193853835408254	ARS
ENSMUSG00000021180	0.230648387822789	0.230648387822789	0.230648387822789	0.230648387822789	0.230648387822789	0.230648387822789	0.230648387822789	0.230648387822789	ARS
