ID	raw.pvalue	default.pvalue	BH.Q	period	phase	amplitude
ENSDARG00000000001	0.000907630250916921	0.000907630250916921	0.132476532913012	NA	NA	NA
ENSDARG00000000002	0.327732148269555	0.327732148269555	0.936315753035161	NA	NA	NA
ENSDARG00000033231	0.300168833159741	0.300168833159741	0.936315753035161	NA	NA	NA
ENSDARG00000000068	0.786858574950987	0.786858574950987	0.936315753035161	NA	NA	NA
ENSDARG00000000069	0.807698954008841	0.807698954008841	0.936315753035161	NA	NA	NA
ENSDARG00000000086	0.852684913414233	0.852684913414233	0.936315753035161	NA	NA	NA
ENSDARG00000000151	0.664562403300376	0.664562403300376	0.936315753035161	NA	NA	NA
ENSDARG00000000183	0.620564229508501	0.620564229508501	0.936315753035161	NA	NA	NA
ENSDARG00000000189	0.803677450443619	0.803677450443619	0.936315753035161	NA	NA	NA
ENSDARG00000036830	0.124516863910853	0.124516863910853	0.936315753035161	NA	NA	NA
ENSDARG00000000241	0.479356379915787	0.479356379915787	0.936315753035161	NA	NA	NA
ENSDARG00000076182	0.478690787585507	0.478690787585507	0.936315753035161	NA	NA	NA
ENSDARG00000000370	0.0636222663938759	0.0636222663938759	0.936315753035161	NA	NA	NA
ENSDARG00000000380	0.330370061265395	0.330370061265395	0.936315753035161	NA	NA	NA
ENSDARG00000000472	0.0929148584741935	0.0929148584741935	0.936315753035161	NA	NA	NA
ENSDARG00000000474	0.858658798009565	0.858658798009565	0.936315753035161	NA	NA	NA
ENSDARG00000000529	0.904505223339315	0.904505223339315	0.936315753035161	NA	NA	NA
ENSDARG00000000540	0.387946426780723	0.387946426780723	0.936315753035161	NA	NA	NA
ENSDARG00000000542	0.875042236455693	0.875042236455693	0.936315753035161	NA	NA	NA
ENSDARG00000000631	0.218814859443395	0.218814859443395	0.936315753035161	NA	NA	NA
ENSDARG00000000638	0.463176111799586	0.463176111799586	0.936315753035161	NA	NA	NA
ENSDARG00000000651	0.541049423280593	0.541049423280593	0.936315753035161	NA	NA	NA
ENSDARG00000000656	0.0380320903534087	0.0380320903534087	0.936315753035161	NA	NA	NA
ENSDARG00000000690	0.296891967191486	0.296891967191486	0.936315753035161	NA	NA	NA
ENSDARG00000043406	0.181446001355348	0.181446001355348	0.936315753035161	NA	NA	NA
ENSDARG00000000760	0.283248550181167	0.283248550181167	0.936315753035161	NA	NA	NA
ENSDARG00000000796	0.682339047956324	0.682339047956324	0.936315753035161	NA	NA	NA
ENSDARG00000044279	0.0963569167372357	0.0963569167372357	0.936315753035161	NA	NA	NA
ENSDARG00000000804	0.607411438554298	0.607411438554298	0.936315753035161	NA	NA	NA
ENSDARG00000024032	0.0189239342548311	0.0189239342548311	0.864560993062276	NA	NA	NA
ENSDARG00000000887	0.0666300396843543	0.0666300396843543	0.936315753035161	NA	NA	NA
ENSDARG00000000935	0.408338241480678	0.408338241480678	0.936315753035161	NA	NA	NA
ENSDARG00000000966	0.0949431707744209	0.0949431707744209	0.936315753035161	NA	NA	NA
ENSDARG00000001414	0.295177694742629	0.295177694742629	0.936315753035161	NA	NA	NA
ENSDARG00000001015	0.547750677569115	0.547750677569115	0.936315753035161	NA	NA	NA
ENSDARG00000004115	0.690947635115645	0.690947635115645	0.936315753035161	NA	NA	NA
ENSDARG00000001057	0.683912850306873	0.683912850306873	0.936315753035161	NA	NA	NA
ENSDARG00000074425	0.628846007451054	0.628846007451054	0.936315753035161	NA	NA	NA
ENSDARG00000001154	0.122583009287313	0.122583009287313	0.936315753035161	NA	NA	NA
ENSDARG00000033450	0.936569052500689	0.936569052500689	0.942522216047009	NA	NA	NA
ENSDARG00000001169	0.380220452387404	0.380220452387404	0.936315753035161	NA	NA	NA
ENSDARG00000031885	0.389322720982704	0.389322720982704	0.936315753035161	NA	NA	NA
ENSDARG00000001210	0.447727722877532	0.447727722877532	0.936315753035161	NA	NA	NA
ENSDARG00000001249	0.401899994183269	0.401899994183269	0.936315753035161	NA	NA	NA
ENSDARG00000001313	0.239883139437498	0.239883139437498	0.936315753035161	NA	NA	NA
ENSDARG00000001431	0.710732926700201	0.710732926700201	0.936315753035161	NA	NA	NA
ENSDARG00000001452	0.118046097414049	0.118046097414049	0.936315753035161	NA	NA	NA
ENSDARG00000001463	0.742751692419288	0.742751692419288	0.936315753035161	NA	NA	NA
ENSDARG00000001498	0.0578869382300328	0.0578869382300328	0.936315753035161	NA	NA	NA
ENSDARG00000022185	0.757550185132331	0.757550185132331	0.936315753035161	NA	NA	NA
ENSDARG00000001549	0.417283224248129	0.417283224248129	0.936315753035161	NA	NA	NA
ENSDARG00000001557	0.0672312809980608	0.0672312809980608	0.936315753035161	NA	NA	NA
ENSDARG00000001559	0.299822363166026	0.299822363166026	0.936315753035161	NA	NA	NA
ENSDARG00000001572	0.627383650575674	0.627383650575674	0.936315753035161	NA	NA	NA
ENSDARG00000001578	0.683175229863599	0.683175229863599	0.936315753035161	NA	NA	NA
ENSDARG00000000730	0.497631093815987	0.497631093815987	0.936315753035161	NA	NA	NA
ENSDARG00000045051	0.708974823135889	0.708974823135889	0.936315753035161	NA	NA	NA
ENSDARG00000001656	0.842093326419084	0.842093326419084	0.936315753035161	NA	NA	NA
ENSDARG00000001733	0.0140944134575064	0.0140944134575064	0.778985418693235	NA	NA	NA
ENSDARG00000001734	0.843899483731941	0.843899483731941	0.936315753035161	NA	NA	NA
ENSDARG00000097008	0.0752820952378424	0.0752820952378424	0.936315753035161	NA	NA	NA
ENSDARG00000000476	0.512455630844988	0.512455630844988	0.936315753035161	NA	NA	NA
ENSDARG00000078760	0.199778919097727	0.199778919097727	0.936315753035161	NA	NA	NA
ENSDARG00000008491	0.772028044315701	0.772028044315701	0.936315753035161	NA	NA	NA
ENSDARG00000016854	0.0867008986293559	0.0867008986293559	0.936315753035161	NA	NA	NA
ENSDARG00000011326	0.479321136854102	0.479321136854102	0.936315753035161	NA	NA	NA
ENSDARG00000018956	0.72994136250177	0.72994136250177	0.936315753035161	NA	NA	NA
ENSDARG00000013221	0.557961479909067	0.557961479909067	0.936315753035161	NA	NA	NA
ENSDARG00000040002	0.493116822963959	0.493116822963959	0.936315753035161	NA	NA	NA
ENSDARG00000009215	0.285192716568332	0.285192716568332	0.936315753035161	NA	NA	NA
ENSDARG00000008433	0.259306146845464	0.259306146845464	0.936315753035161	NA	NA	NA
ENSDARG00000043236	0.64158243372795	0.64158243372795	0.936315753035161	NA	NA	NA
ENSDARG00000015998	0.805203186746804	0.805203186746804	0.936315753035161	NA	NA	NA
ENSDARG00000006074	0.592513636650014	0.592513636650014	0.936315753035161	NA	NA	NA
ENSDARG00000013134	0.209008858473384	0.209008858473384	0.936315753035161	NA	NA	NA
ENSDARG00000027620	0.410170170711895	0.410170170711895	0.936315753035161	NA	NA	NA
ENSDARG00000007671	0.0447890801142039	0.0447890801142039	0.936315753035161	NA	NA	NA
ENSDARG00000007641	0.331533217193625	0.331533217193625	0.936315753035161	NA	NA	NA
ENSDARG00000016923	0.0811625705043154	0.0811625705043154	0.936315753035161	NA	NA	NA
ENSDARG00000019588	0.0928518553081344	0.0928518553081344	0.936315753035161	NA	NA	NA
ENSDARG00000095751	0.863381840000356	0.863381840000356	0.936315753035161	NA	NA	NA
