ID	raw.pvalue	default.pvalue	period	phase	amplitude
ENSMUSG00000030751	0.279503766582964	0.279503766582964	24	2.66990454760718	1.48709888318401
ENSMUSG00000029446	0.745672395140628	0.745672395140628	24	14.3182953389229	0.60228077470586
ENSMUSG00000030967	0.299551047771529	0.299551047771529	20.1616161616162	12.3176814967565	156.12960697079
ENSMUSG00000032112	0.811070632906136	0.811070632906136	24	3.32312704218305	11.9251974960249
ENSMUSG00000079477	0.363109348710693	0.363109348710693	20.5773195876289	2.67488299146226	39.3925576643564
ENSMUSG00000020936	0.407367765944964	0.407367765944964	24	19.4915943696312	82.3274042158542
ENSMUSG00000071415	0.840495854397998	0.840495854397998	24	2.94457648798441	3.52061225710548
ENSMUSG00000028646	0.990452388579865	0.990452388579865	24	19.946888860457	9.1627115483356
ENSMUSG00000055204	0.121453033086151	0.121453033086151	21.695652173913	11.2374956213989	104.315706018431
ENSMUSG00000022193	0.52052271210377	0.52052271210377	24	5.31237075757015	121.221665873111
ENSMUSG00000008855	0.904981872453134	0.904981872453134	24	18.408066463123	4.5435799505969
ENSMUSG00000029234	0.780972691494542	0.780972691494542	24	15.4840735250163	0.637169826945003
ENSMUSG00000025261	0.589077394007501	0.589077394007501	24	2.34179011501946	30.0183852969834
ENSMUSG00000003346	0.201299675986003	0.201299675986003	21.695652173913	18.9833068197667	42.6668982204785
ENSMUSG00000070733	0.877202983540631	0.877202983540631	24	7.34570718115981	4.6780695076822
ENSMUSG00000020794	0.301253251084798	0.301253251084798	24	14.2923623797903	53.4046012582524
ENSMUSG00000021266	0.0603001090808701	0.0603001090808701	20.7916666666667	20.2167302848617	55.3450896017633
ENSMUSG00000025156	0.830512591268193	0.830512591268193	22.6818181818182	0.674744421874021	14.7735931144645
ENSMUSG00000030751	0.0522347714663308	0.0522347714663308	24	4.36135715944069	212.500946424316
ENSMUSG00000067851	0.270280061809913	0.270280061809913	24	18.6639435495741	3.87596911826363
ENSMUSG00000029446	0.491880269822887	0.491880269822887	20.5773195876289	9.75837781176295	0.913065516568621
ENSMUSG00000026553	0.31563940659382	0.31563940659382	24	19.9781009084342	97.5135490703751
ENSMUSG00000022100	0.694256950406017	0.694256950406017	24	5.32558398780909	1.70232975630507
ENSMUSG00000028677	0.950214028011368	0.950214028011368	24	1.15987635329834	6.95261443327414
ENSMUSG00000037373	0.440984573779243	0.440984573779243	24	1.45497821809879	37.7416885566628
ENSMUSG00000027828	0.75135846929966	0.75135846929966	24	15.7891399614633	4.61895656512628
ENSMUSG00000005442	0.569171814216988	0.569171814216988	24	8.07400309791253	5.21050772391343
ENSMUSG00000040688	0.678400258124488	0.678400258124488	24	23.9382242960949	18.1422139041906
ENSMUSG00000028759	0.439761328906844	0.439761328906844	24	20.2297479114174	19.8072487845104
ENSMUSG00000025261	0.923191298718137	0.923191298718137	24	8.58078102507453	19.2550915990954
ENSMUSG00000026553	0.770911016773402	0.770911016773402	24	7.76849556767094	1.99565942783222
ENSMUSG00000018585	0.493487804959741	0.493487804959741	24	19.8304321890689	40.7374250457752
ENSMUSG00000026878	0.218305527739015	0.218305527739015	24	22.0560014868499	9.89271908190596
ENSMUSG00000020936	0.664685931328405	0.664685931328405	24	5.52647333954126	26.2717182318647
ENSMUSG00000067851	0.43667849490402	0.43667849490402	24	20.3017860584757	74.167076804576
ENSMUSG00000014355	0.907764828696433	0.907764828696433	21.9340659340659	11.481909892178	1.64477408137629
ENSMUSG00000025224	0.249125333662007	0.249125333662007	20.3673469387755	0.5498478783404	3.85280028772671
ENSMUSG00000022100	0.0949850700568305	0.0949850700568305	24	17.3432439657285	105.065676256059
ENSMUSG00000025224	0.108381960196602	0.108381960196602	24	20.0711956271403	3.48297708238186
ENSMUSG00000025261	0.389952971303966	0.389952971303966	20.3673469387755	9.76360154542335	57.9775288942563
ENSMUSG00000025224	0.33183379552293	0.33183379552293	24	22.7372159708567	83.5376509986259
ENSMUSG00000008855	0.340545393194067	0.340545393194067	24	18.0257075982826	10.0309007449811
ENSMUSG00000022770	0.453128563479579	0.453128563479579	24	2.22662033889055	1.94857282827785
ENSMUSG00000034820	0.697802240142036	0.697802240142036	24	7.36097072880901	33.6777540785104
ENSMUSG00000022770	0.00522318810644784	0.00522318810644784	21.0105263157895	7.738528458888	331.203124899636
ENSMUSG00000028759	0.103944202929021	0.103944202929021	25.9220779220779	3.14767605509887	273.712601017751
ENSMUSG00000025224	0.4275250305609	0.4275250305609	24	19.3127254690102	8.14279530264399
ENSMUSG00000005442	0.517824197080376	0.517824197080376	24	3.8053560181228	19.9199714805733
ENSMUSG00000071415	0.352869942701802	0.352869942701802	22.4269662921348	4.76828294108814	9.012358860896
ENSMUSG00000008855	0.333470636691375	0.333470636691375	24	18.5643235054191	58.8116371098565
ENSMUSG00000030058	0.0500638749259227	0.0500638749259227	20.5773195876289	0.50554565917633	212.187193065593
ENSMUSG00000026878	0.831752827067727	0.831752827067727	24	3.02465129350651	4.826790579009
ENSMUSG00000008855	0.26583801547893	0.26583801547893	21.4623655913979	8.34629436465863	48.8455195442708
ENSMUSG00000001158	0.592407581474956	0.592407581474956	20.1616161616162	3.78638680386529	37.8484930488298
ENSMUSG00000015341	0.395772188823133	0.395772188823133	24	4.86889570644842	2.2798957998275
ENSMUSG00000001289	0.323240342279941	0.323240342279941	24	18.8235444131643	68.8502600443565
ENSMUSG00000026965	0.34667296471926	0.34667296471926	24	6.70183766828562	2.19683603014559
ENSMUSG00000008855	0.303119616304578	0.303119616304578	24	20.5402293510898	28.3851880674501
ENSMUSG00000068328	0.628367055863894	0.628367055863894	24	12.7458599930684	77.7086767752055
ENSMUSG00000005442	0.924305924509399	0.924305924509399	24	18.8250911936404	9.01567977484799
ENSMUSG00000040688	0.854004882032479	0.854004882032479	21.4623655913979	16.5918856051564	25.7634758489327
ENSMUSG00000008855	0.624440179066173	0.624440179066173	24	6.06464383589391	13.3354921970301
ENSMUSG00000022898	0.0437840445031878	0.0437840445031878	20.1616161616162	1.37326888611991	58.6066541518853
ENSMUSG00000025224	0.286271852865401	0.286271852865401	24	19.9838167178027	175.910745086358
ENSMUSG00000005442	0.709593381509618	0.709593381509618	24	17.4039421450247	3.90132568302494
ENSMUSG00000020459	0.996813136680732	0.996813136680732	24	5.22693046377575	1.52251822995808
ENSMUSG00000034820	0.396506890085437	0.396506890085437	24	22.2585931851342	19.8937290298478
ENSMUSG00000029405	0.163766109593527	0.163766109593527	24	20.5839069744661	20.9706687907043
ENSMUSG00000037373	0.862552508481277	0.862552508481277	24	20.7014597242462	2.36487631304965
ENSMUSG00000038160	0.63026554856188	0.63026554856188	24	12.4847823529095	5.64519265529783
ENSMUSG00000093575	0.984877974670952	0.984877974670952	24	6.62568001345354	3.52230700142056
ENSMUSG00000005442	0.279550039781082	0.279550039781082	20.1616161616162	1.95118877322615	15.857645937802
ENSMUSG00000021266	0.0608080006722886	0.0608080006722886	21.0105263157895	0.909287419115468	145.851756015199
ENSMUSG00000008855	0.746100985327382	0.746100985327382	24	12.3945521411264	42.3494237107287
ENSMUSG00000026810	0.351240399604163	0.351240399604163	24	1.10720722513307	56.5744017940879
ENSMUSG00000021282	0.55042230367363	0.55042230367363	24	22.7366848755792	47.1623051802727
ENSMUSG00000027598	0.0460169802941248	0.0460169802941248	21.0105263157895	17.1699111145805	161.480040659224
ENSMUSG00000015341	0.318332320850268	0.318332320850268	24	18.3597326470447	9.78398667742938
ENSMUSG00000005982	0.0143053686400973	0.0143053686400973	24	16.3418397259546	225.99837117321
ENSMUSG00000026553	0.331660575396884	0.331660575396884	24	23.0843146915249	130.307805450808
ENSMUSG00000041645	0.412259721082769	0.412259721082769	24	4.06451438423148	7.93170896102852
ENSMUSG00000067851	0.175273581890499	0.175273581890499	24	20.0369149049025	1.11585708844621
ENSMUSG00000029405	0.51242916365049	0.51242916365049	24	17.6228691898824	3.42870304832225
ENSMUSG00000024309	0.276830292912882	0.276830292912882	27.3424657534247	15.3986316192077	89.589441593551
ENSMUSG00000025224	0.0245827819925677	0.0245827819925677	20.1616161616162	0.840493637630872	1.80657475711564
ENSMUSG00000078552	0.263839300605001	0.263839300605001	24	7.86838826946414	4.80701994376698
ENSMUSG00000008855	0.151607530141196	0.151607530141196	24	18.4615890375636	55.3116852590455
ENSMUSG00000024414	0.947172773267505	0.947172773267505	24	22.8295529465544	13.7380230319611
ENSMUSG00000001016	0.872162562316987	0.872162562316987	24	0.684126289172841	2.64015438281651
ENSMUSG00000007036	0.695491243373713	0.695491243373713	20.1616161616162	5.28227641292728	5.52569576054391
ENSMUSG00000029234	0.791941326327999	0.791941326327999	24	21.5523364848251	0.927461706497935
ENSMUSG00000030058	0.00640380870293022	0.00640380870293022	24	17.7393443593855	246.770318622152
ENSMUSG00000026965	0.988775116072778	0.988775116072778	24	18.7726491177967	1.02985419981469
