ID	raw.pvalue	default.pvalue	period	phase	amplitude
ENSMUSG00000030751	0.473900160746352	0.473900160746352	20	7.986726151841	32.6101379269529
ENSMUSG00000029446	0.87385953525245	0.87385953525245	28	18.0000810483232	29.6355314397528
ENSMUSG00000030967	0.820124234841563	0.820124234841563	20	12.8889934281113	2036.71736930241
ENSMUSG00000032112	0.999930380892772	0.999930380892772	20	7.9341678522644	247.730966710023
ENSMUSG00000079477	0.435644184694408	0.435644184694408	23.7545126353791	22.1601381919855	490.196795461016
ENSMUSG00000020936	0.969489385297548	0.969489385297548	20	7.5522914791324	2343.17355495283
ENSMUSG00000071415	0.999997082974614	0.999997082974614	20	7.9357905286855	138.156949384442
ENSMUSG00000028646	0.999999999999998	0.999999999999998	20	12.2486267541756	1154.72151875994
ENSMUSG00000055204	0.207791702142788	0.207791702142788	20.7570977917981	13.0096386217997	743.765740091467
ENSMUSG00000022193	0.976810612203345	0.976810612203345	27.3029045643154	6.5269543668272	5188.00922741216
ENSMUSG00000008855	0.999999740368126	0.999999740368126	28	27.9586607917345	165.888964360752
ENSMUSG00000029234	0.578586312036411	0.578586312036411	28	9.6853461155591	35.2657519179771
ENSMUSG00000025261	0.947779985437055	0.947779985437055	20	9.3498931389659	518.748371649725
ENSMUSG00000003346	0.812719228885066	0.812719228885066	21.1575562700965	18.3541429257921	727.648629934179
ENSMUSG00000070733	0.999216011900644	0.999216011900644	27.3029045643154	26.5539511574119	137.995822087903
ENSMUSG00000020794	0.579495833129257	0.579495833129257	20	15.2964851641097	1571.03811807706
ENSMUSG00000021266	0.659694655630704	0.659694655630704	25.0190114068441	14.9809075448327	542.40696145645
ENSMUSG00000025156	0.99527171268491	0.99527171268491	28	11.9999189516768	954.20049399051
ENSMUSG00000030751	0.343825727804981	0.343825727804981	25.6031128404669	1.8584795734381	3636.29693646709
ENSMUSG00000067851	0.946277629280857	0.946277629280857	25.6031128404669	6.4102866723166	36.4591670414085
ENSMUSG00000029446	0.963423353781635	0.963423353781635	24.6441947565543	5.6214904165762	32.4189871927721
ENSMUSG00000026553	0.901622566146199	0.901622566146199	20	7.5149645757223	860.387673124209
ENSMUSG00000022100	0.979626126899989	0.979626126899989	28	1.0940293567736	42.6278718755008
ENSMUSG00000028677	0.999134755602799	0.999134755602799	27.7637130801688	2.1724161213117	331.42856464462
ENSMUSG00000037373	0.645173085666987	0.645173085666987	20	7.8765012485039	694.293329031758
ENSMUSG00000027828	0.99879167488953	0.99879167488953	27.7637130801688	0.712716776453501	122.997434808961
ENSMUSG00000005442	0.830784349327092	0.830784349327092	22.3050847457627	11.519140482269	76.8021388397668
ENSMUSG00000040688	0.863654813034294	0.863654813034294	20.2461538461538	4.6185972144592	294.909127478465
ENSMUSG00000028759	0.489841445538638	0.489841445538638	22.0066889632107	0.306954351691601	191.830309681834
ENSMUSG00000025261	0.795747246200483	0.795747246200483	28	7.5943633274088	3359.80157523419
ENSMUSG00000026553	0.994964915494319	0.994964915494319	28	3.8437577422129	43.3237400857596
ENSMUSG00000018585	0.97927949661996	0.97927949661996	20	4.8006924083456	1158.63707687209
ENSMUSG00000026878	0.141449480930661	0.141449480930661	20	3.4308687379594	62.9850521833744
ENSMUSG00000020936	0.999156039535286	0.999156039535286	20	10.1156747779678	229.83626132037
ENSMUSG00000067851	0.708900956390318	0.708900956390318	20.6269592476489	1.4452101840044	956.405031292478
ENSMUSG00000014355	0.999999830818907	0.999999830818907	20	12.4289143017257	50.2622038373393
ENSMUSG00000025224	0.230991935395341	0.230991935395341	27.5313807531381	18.0000810483232	45.7884442479719
ENSMUSG00000022100	0.609760132229039	0.609760132229039	24.8301886792453	15.1697302724315	1925.24856908005
ENSMUSG00000025224	0.756348819818264	0.756348819818264	20	3.6230476524572	38.0770875408228
ENSMUSG00000025261	0.843560150196883	0.843560150196883	25.6031128404669	4.8306592537233	1028.26890512872
ENSMUSG00000025224	0.104937370881025	0.104937370881025	23.584229390681	23.2814310412733	833.189208585937
ENSMUSG00000008855	0.683840438286651	0.683840438286651	27.7637130801688	25.8396530403278	60.4764268499417
ENSMUSG00000022770	0.675666680667482	0.675666680667482	20	7.4379424518018	35.6420886889593
ENSMUSG00000034820	0.999814489658864	0.999814489658864	20	9.6431512622493	823.782041450183
ENSMUSG00000022770	0.16050895509098	0.16050895509098	24.1025641025641	4.1494532777001	3248.36582197832
ENSMUSG00000028759	0.602245251465016	0.602245251465016	24.6441947565543	5.377082623366	2793.18576560133
ENSMUSG00000025224	0.623262154301594	0.623262154301594	24.4609665427509	7.4180280783212	62.6789110072154
ENSMUSG00000005442	0.967939338648902	0.967939338648902	25.2107279693487	24.5861783980644	194.328944148024
ENSMUSG00000071415	0.421967988524279	0.421967988524279	27.3029045643154	25.7230273526222	153.427356605974
ENSMUSG00000008855	0.367451691746105	0.367451691746105	27.7637130801688	18.0000810483232	599.208024636424
ENSMUSG00000030058	0.265396349951709	0.265396349951709	21.8604651162791	18.0000741763778	2167.66971601331
ENSMUSG00000026878	0.818422545657312	0.818422545657312	28	27.936537920108	107.718171823927
ENSMUSG00000008855	0.91163665912931	0.91163665912931	25.6031128404669	2.8101256599454	425.064158033564
ENSMUSG00000001158	0.999452184368662	0.999452184368662	20	4.3492005582791	328.974022456334
ENSMUSG00000015341	0.945202604128733	0.945202604128733	26.2151394422311	0.0151160515881017	34.7988295517458
ENSMUSG00000001289	0.904899178007218	0.904899178007218	20	0.457464578823799	482.684400356937
ENSMUSG00000026965	0.964706225136709	0.964706225136709	28	5.0272378302257	74.1431577168445
ENSMUSG00000008855	0.350959383472356	0.350959383472356	22.0066889632107	21.673646697046	335.637064234585
ENSMUSG00000068328	0.930451640804105	0.930451640804105	20	15.2494842208648	5927.67662016552
ENSMUSG00000005442	0.712706166716525	0.712706166716525	28	18.0000810483232	483.654812150555
