ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.0137591895397082	0.0137591895397082	0.0137591895397082	0.0137591895397082	0.0137591895397082	0.0137591895397082	0.0137591895397082	0.0137591895397082	ARS
ENSMUSG00000001175	0.291941810083561	0.291941810083561	0.291941810083561	0.291941810083561	0.291941810083561	0.291941810083561	0.291941810083561	0.291941810083561	ARS
ENSMUSG00000001986	0.29160415406626	0.29160415406626	0.29160415406626	0.29160415406626	0.29160415406626	0.29160415406626	0.29160415406626	0.29160415406626	ARS
ENSMUSG00000002771	0.26863718726104	0.26863718726104	0.26863718726104	0.26863718726104	0.26863718726104	0.26863718726104	0.26863718726104	0.26863718726104	ARS
ENSMUSG00000005034	0.0954768136627704	0.0954768136627704	0.0954768136627704	0.0954768136627704	0.0954768136627704	0.0954768136627704	0.0954768136627704	0.0954768136627704	ARS
ENSMUSG00000005469	0.00888029494887876	0.00888029494887876	0.00888029494887876	0.00888029494887876	0.00888029494887876	0.00888029494887876	0.00888029494887876	0.00888029494887876	ARS
ENSMUSG00000005580	0.246734543400946	0.246734543400946	0.246734543400946	0.246734543400946	0.246734543400946	0.246734543400946	0.246734543400946	0.246734543400946	ARS
ENSMUSG00000015968	0.0552387088821114	0.0552387088821114	0.0552387088821114	0.0552387088821114	0.0552387088821114	0.0552387088821114	0.0552387088821114	0.0552387088821114	ARS
ENSMUSG00000019370	0.455994409556008	0.455994409556008	0.455994409556008	0.455994409556008	0.455994409556008	0.455994409556008	0.455994409556008	0.455994409556008	ARS
ENSMUSG00000020431	0.345958189391768	0.345958189391768	0.345958189391768	0.345958189391768	0.345958189391768	0.345958189391768	0.345958189391768	0.345958189391768	ARS
ENSMUSG00000020524	0.907241436543576	0.907241436543576	0.907241436543576	0.907241436543576	0.907241436543576	0.907241436543576	0.907241436543576	0.907241436543576	ARS
ENSMUSG00000020654	0.00127640265785334	0.00127640265785334	0.00127640265785334	0.00127640265785334	0.00127640265785334	0.00127640265785334	0.00127640265785334	0.00127640265785334	ARS
ENSMUSG00000020734	0.344551716570713	0.344551716570713	0.344551716570713	0.344551716570713	0.344551716570713	0.344551716570713	0.344551716570713	0.344551716570713	ARS
ENSMUSG00000020866	0.91073869269249	0.91073869269249	0.91073869269249	0.91073869269249	0.91073869269249	0.91073869269249	0.91073869269249	0.91073869269249	ARS
ENSMUSG00000020893	0.00109529727120727	0.00109529727120727	0.00109529727120727	0.00109529727120727	0.00109529727120727	0.00109529727120727	0.00109529727120727	0.00109529727120727	ARS
ENSMUSG00000021180	0.162933587930212	0.162933587930212	0.162933587930212	0.162933587930212	0.162933587930212	0.162933587930212	0.162933587930212	0.162933587930212	ARS
ENSMUSG00000021250	0.0765430645365239	0.0765430645365239	0.0765430645365239	0.0765430645365239	0.0765430645365239	0.0765430645365239	0.0765430645365239	0.0765430645365239	ARS
ENSMUSG00000021313	0.639264067407799	0.639264067407799	0.639264067407799	0.639264067407799	0.639264067407799	0.639264067407799	0.639264067407799	0.639264067407799	ARS
ENSMUSG00000021536	0.511492644331313	0.511492644331313	0.511492644331313	0.511492644331313	0.511492644331313	0.511492644331313	0.511492644331313	0.511492644331313	ARS
ENSMUSG00000021820	0.00621104218431623	0.00621104218431623	0.00621104218431623	0.00621104218431623	0.00621104218431623	0.00621104218431623	0.00621104218431623	0.00621104218431623	ARS
ENSMUSG00000021933	0.0960519595313364	0.0960519595313364	0.0960519595313364	0.0960519595313364	0.0960519595313364	0.0960519595313364	0.0960519595313364	0.0960519595313364	ARS
ENSMUSG00000022220	0.154032469374288	0.154032469374288	0.154032469374288	0.154032469374288	0.154032469374288	0.154032469374288	0.154032469374288	0.154032469374288	ARS
ENSMUSG00000022376	0.03314845732293	0.03314845732293	0.03314845732293	0.03314845732293	0.03314845732293	0.03314845732293	0.03314845732293	0.03314845732293	ARS
ENSMUSG00000022416	0.916509214125248	0.916509214125248	0.916509214125248	0.916509214125248	0.916509214125248	0.916509214125248	0.916509214125248	0.916509214125248	ARS
ENSMUSG00000022840	0.18539099220627	0.18539099220627	0.18539099220627	0.18539099220627	0.18539099220627	0.18539099220627	0.18539099220627	0.18539099220627	ARS
ENSMUSG00000022994	0.00432743727131846	0.00432743727131846	0.00432743727131846	0.00432743727131846	0.00432743727131846	0.00432743727131846	0.00432743727131846	0.00432743727131846	ARS
