ID	CT18	CT20	CT22	CT24	CT26	CT28	CT30	CT32	CT34	CT36	CT38	CT40	CT42	CT44	CT46	CT48	CT50	CT52	CT54	CT56	CT58	CT60	CT62	CT64
ENSMUSG00000000001	401.9	363.7	358.6	364.7	329.6	323.3	327.1	314.2	306.5	296.7	346.6	320.1	326.3	365.6	356.3	339.9	322.2	332.8	312.3	302.2	337.4	209.4	319.5	322.4
ENSMUSG00000001175	4552.2	5133.2	5663.4	5487.9	5625	5372.7	5446.6	5509.3	5410.1	5871.2	5487.5	5464.8	5425.1	5400.4	5439.4	5436.4	5609.4	5412	5560.7	5228	5643.4	5356.7	5225.1	5422.9
ENSMUSG00000001986	1403.6	1244	1304.7	1236.1	1245.8	1230.3	1173.4	1174.3	1242.3	1710.3	1160.4	1190.7	1240	1251.1	1282.9	1194	1202.7	1193.9	1211.6	1101.5	1244.5	1246.9	1192.6	1245.1
ENSMUSG00000002771	214.7	303.4	299.6	309.9	320.3	307	303.1	346.1	288.7	232.8	255.5	276.3	331.3	305	315.7	290.8	315.2	305.2	301	308.6	318.9	370.4	325.8	314.4
ENSMUSG00000005034	4180.2	4186.5	3953	4019.3	3869.3	3937.4	4072.1	3843.9	4033.6	3581	3764.2	3855.1	4065.3	4000.7	4021	4025.5	4004.3	3942.6	3910.5	3905.1	3954.4	3577.3	4045.3	3974.7
ENSMUSG00000005469	747.4	905.6	905.7	932	894.9	931.8	959.6	934	925.5	837.2	879.2	880.9	959.9	909.6	923	941.2	927.3	926.1	922.9	951.7	899.9	826.6	913.7	903.9
ENSMUSG00000005580	267.5	324.6	341.1	314.6	348.8	325.8	331.2	336.1	334.7	480.6	327.8	335.8	350.3	311.4	320.4	326.4	324.6	312	334	338	334.9	334.1	356.7	343.1
ENSMUSG00000015968	378.7	436	437.8	434.9	443.9	443.6	444.5	442.5	453.5	437.4	444.9	425.1	427.1	426.9	424.8	443.2	450.5	438.3	443.6	425.6	436.4	425.1	449.2	429.2
ENSMUSG00000019370	3834	4013.8	4302.7	4212.7	4334.2	4157.6	4256.5	4196.1	4071.8	4473	3953.6	4228.8	4192.1	4162.8	4170.6	3971.2	4134.6	4124.6	4127.2	4270.1	4278.4	4637.2	4132.9	4182.8
ENSMUSG00000020431	331.3	326.8	676.8	446	521.5	421.5	405.5	529.6	431.7	1248.6	508.8	488.8	519	463.6	533.9	413.9	412.3	420.9	413.1	453.2	535.9	474.1	494.4	486.7
ENSMUSG00000020524	2791	2648.1	2399	2587.1	2542.5	2603.1	2644.1	2485.9	2700.9	2739.8	2467.7	2337.5	2462.7	2528.3	2511.5	2579.4	2684.7	2444.2	2561.1	2389.7	2528.3	2359.1	2591.8	2542.5
ENSMUSG00000020654	363.2	453.2	422.6	433.5	444.5	472.7	474.8	444.3	451.2	375.4	410	428.9	455	449.3	458.8	437.9	465.8	442	442.3	442.1	419.9	414.4	437.8	457.8
ENSMUSG00000020734	200.3	200.5	296.6	244.7	258.1	244.9	229	267.6	247.1	269	260.3	241.5	244.6	238.9	255.2	207.6	220.3	245.1	233.8	254.5	268.8	277.1	251.3	244.5
ENSMUSG00000020866	739.4	875.9	1136.6	989.8	1072.3	942.1	923.5	1097.4	964	777.8	936.1	989.6	1030.6	971.1	1007.3	879	907.2	946.4	940.3	916.2	1008.8	1057.6	1067.6	988.3
