ID	pvalue	algorithm
ENSMUSG00000000001	0.316631758031159	ARS
ENSMUSG00000001175	0.263287505936839	ARS
ENSMUSG00000001986	0.0434322062047865	ARS
ENSMUSG00000002771	0.20822865908762	ARS
ENSMUSG00000005034	0.772574582711589	ARS
ENSMUSG00000005469	0.995955415356264	ARS
ENSMUSG00000005580	0.36491239872699	ARS
ENSMUSG00000015968	0.0398344887218878	ARS
ENSMUSG00000019370	0.363967163590197	ARS
ENSMUSG00000020431	0.00281419664884464	ARS
ENSMUSG00000020524	0.00424564933998028	ARS
ENSMUSG00000020654	0.691687179776478	ARS
ENSMUSG00000020734	0.51550335825336	ARS
ENSMUSG00000020866	0.0304419125834047	ARS
ENSMUSG00000020893	0.00623039915263179	ARS
ENSMUSG00000021180	0.613989960385341	ARS
ENSMUSG00000021250	0.346135081922113	ARS
ENSMUSG00000021313	0.610905908219875	ARS
ENSMUSG00000021536	0.0877969381776187	ARS
ENSMUSG00000021820	0.117216690188286	ARS
ENSMUSG00000021933	0.134917078410629	ARS
ENSMUSG00000022220	0.445764652185473	ARS
ENSMUSG00000022376	0.0184882567355922	ARS
ENSMUSG00000022416	0.0877253354610827	ARS
ENSMUSG00000022840	0.6946290811377	ARS
ENSMUSG00000022994	0.504235308103048	ARS
ENSMUSG00000023439	0.424526223801945	ARS
ENSMUSG00000024112	0.394055039615831	ARS
ENSMUSG00000024256	0.533237755508659	ARS
ENSMUSG00000024617	0.00424176158041623	ARS
ENSMUSG00000024639	0.150199696271033	ARS
ENSMUSG00000024960	0.592905204613948	ARS
ENSMUSG00000025739	0.521919668836761	ARS
ENSMUSG00000025892	0.399730941792519	ARS
ENSMUSG00000025958	0.326239637386211	ARS
ENSMUSG00000026567	0.356298046471063	ARS
ENSMUSG00000026824	0.00353594073004726	ARS
ENSMUSG00000026959	0.508945104207733	ARS
ENSMUSG00000027523	0.42994783739858	ARS
ENSMUSG00000027669	0.775588775213963	ARS
ENSMUSG00000028957	0.00486168800487863	ARS
ENSMUSG00000029064	0.629809778267465	ARS
ENSMUSG00000029334	0.0190379823485919	ARS
ENSMUSG00000029361	0.717444909909843	ARS
ENSMUSG00000029713	0.241544989743981	ARS
ENSMUSG00000029778	0.788138203411839	ARS
ENSMUSG00000030102	0.334280418671161	ARS
ENSMUSG00000030209	0.157631781004178	ARS
ENSMUSG00000030592	0.0732794012623823	ARS
ENSMUSG00000031659	0.360256830096555	ARS
ENSMUSG00000031748	0.00060054333433357	ARS
ENSMUSG00000032034	0.75197235071877	ARS
ENSMUSG00000032192	0.336712790977515	ARS
ENSMUSG00000032246	0.2545498946861	ARS
ENSMUSG00000032562	0.0948916945437788	ARS
ENSMUSG00000032766	0.306670851760811	ARS
ENSMUSG00000033765	0.0557049049962538	ARS
ENSMUSG00000033981	0.948718493090982	ARS
ENSMUSG00000036402	0.502191701060093	ARS
ENSMUSG00000036438	0.128418469215893	ARS
ENSMUSG00000038026	0.209407385723953	ARS
ENSMUSG00000038473	0.31365968175711	ARS
ENSMUSG00000038607	0.0499772016885363	ARS
ENSMUSG00000038811	0.0142334786257288	ARS
ENSMUSG00000039943	0.0596860420493682	ARS
ENSMUSG00000040061	0.685832222437922	ARS
ENSMUSG00000041624	0.0281977548753911	ARS
ENSMUSG00000042644	0.0695638371888825	ARS
ENSMUSG00000048240	0.00355086549523054	ARS
ENSMUSG00000049892	0.0907265325741502	ARS
ENSMUSG00000050965	0.0129232902865617	ARS
ENSMUSG00000051177	0.106989270675536	ARS
ENSMUSG00000051331	0.334178416051419	ARS
ENSMUSG00000052889	0.056972613439346	ARS
ENSMUSG00000052920	0.498608363128175	ARS
ENSMUSG00000053819	0.31145896594651	ARS
ENSMUSG00000054764	0.38640952165733	ARS
ENSMUSG00000055866	0.0194567177984201	ARS
ENSMUSG00000057378	0.00804799839244874	ARS
ENSMUSG00000057614	0.0356814911295755	ARS
ENSMUSG00000057897	0.0160773448696057	ARS
ENSMUSG00000059003	0.0923914441245318	ARS
ENSMUSG00000063065	0.111850981244274	ARS
ENSMUSG00000063130	0.326448713487735	ARS
ENSMUSG00000063358	0.445887095551634	ARS
ENSMUSG00000063594	0.00158079868514949	ARS
ENSMUSG00000068523	0.428863853931788	ARS
ENSMUSG00000078816	0.0139549909876338	ARS
ENSMUSG00000000001	0.353023590714523	GeneCycle
ENSMUSG00000001175	0.549404941892163	GeneCycle
ENSMUSG00000001986	0.147107130889268	GeneCycle
ENSMUSG00000002771	0.297024478633679	GeneCycle
ENSMUSG00000005034	0.838774464340016	GeneCycle
ENSMUSG00000005469	0.412666387253123	GeneCycle
ENSMUSG00000005580	0.238950195656856	GeneCycle
ENSMUSG00000015968	0.0888116779359783	GeneCycle
ENSMUSG00000019370	0.656982548210522	GeneCycle
