ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	1810.23108891791	2037.19087273136	1790.97735994281	2073.64738466866	2172.34203077946	2012.01326992102	1904.63431064124	1947.93998335798
ENSMUSG00000000028	54.7125363136659	78.0548549858284	79.3336006071357	85.0050867758409	81.0041942749819	98.1221159937851	84.6690428586117	92.4538423813877
ENSMUSG00000000037	14.6560494441105	13.0267943603966	13.0915869535324	9.62320129962268	13.9006330991195	17.0609893778786	11.7363029705006	16.8097895238887
ENSMUSG00000000049	0.817684299948209	547.453229489646	172.946872986162	16.7661471007152	2176.47633102477	158.926891196839	1963.29335265939	1.46560494441105
ENSMUSG00000000056	229.367173800329	323.198552915332	238.917596185191	193.533270581301	232.750931869228	284.918522610573	279.641852269848	278.830346282339
ENSMUSG00000000058	687.412031129323	750.945020461411	877.849807443358	905.512011230909	767.712414306043	875.499877517481	776.770620537856	569.108272763953
ENSMUSG00000000078	1124.31591242879	1071.38307802466	1069.68018502563	1160.75911597355	954.135830957863	1187.24329184847	1154.17398033114	1319.56847762526
ENSMUSG00000000085	771.076294851161	711.506668116903	707.839917816691	671.762055553133	685.425248256275	747.770160691897	670.514262068055	735.579654883731
ENSMUSG00000000088	550.301533865145	889.611497920675	697.127005275602	462.59247709009	641.305126602356	508.564915710634	641.786735488875	733.622543248782
ENSMUSG00000000093	489.512051433291	497.828382053626	625.286129299039	428.749472728187	524.99909312386	649.241334158878	543.392511685435	556.636083743744
ENSMUSG00000000094	0	1.46560494441105	0	2.5591484066818	1.63644836919155	3.35322942014304	5.72379009963746	2.58612146521364
ENSMUSG00000000103	0	0	0.426524734446966	0.732802472205525	0	0.818224184595777	0	0
ENSMUSG00000000120	93.890423764005	237.923174799655	292.973017344068	90.8675065534851	730.19207985375	117.006058397196	130.267943603967	98.5272136572492
ENSMUSG00000000125	0.732802472205525	2.13848917769393	1.73690591471955	3.27289673838311	4.90610579968925	2.26285628206194	2.13262367223483	2.51492206510728
ENSMUSG00000000126	31.5105063048376	41.7005389650316	32.4158798179694	35.8824353298393	27.0013980916606	44.2911008253486	29.4366347981355	36.0472162665376
ENSMUSG00000000127	197.138821320669	189.82801082622	184.261154396472	168.477270106552	210.314309522986	180.702335515137	187.24970468814	197.002228433403
ENSMUSG00000000131	2069.52339738835	1864.98229176306	2023.67395505632	1980.96904235365	1903.56905027943	1766.23892534489	1743.6357373736	1687.26796120051
ENSMUSG00000000134	1075.66005638005	1180.5447827231	1146.6216046391	1112.78489105026	1188.09528782475	1205.48597654142	1205.41270481537	1137.11494203561
ENSMUSG00000000142	1333.70049941406	1569.31136862694	1280.77665564706	1148.36868842164	1343.45530481491	1203.22627587489	1134.05871984975	1466.81704498066
ENSMUSG00000000148	437.596439328666	379.581829040673	470.16847247022	366.811271624391	422.184329196127	336.290139868864	458.001545128453	385.593113067741
ENSMUSG00000000149	1608.56755136289	1904.38673457938	1628.28709324068	1664.29951381206	1845.11448843371	1477.69602178651	1670.81378494458	1812.46132200985
ENSMUSG00000000154	35.9073211380707	53.8440833563062	51.5141108967372	45.268597171931	152.269330197567	64.1546753308179	182.463993164858	44.6105952749353
