ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	744.145714561374	777.287032853279	697.316745132208	619.232399866054	765.870724975618	658.933017925244	685.205931122679	622.903293742816
ENSMUSG00000000028	98.1694695472135	104.591970964279	69.7894929847173	84.2024361687533	76.2692838149993	113.667317235687	78.2396195216398	113.461707682529
ENSMUSG00000000037	13.9455961285705	8.69329105795998	0	8.45933248299603	2.93729428495651	12.7115473024999	8.06872352442851	0
ENSMUSG00000000049	9.4551423068774	22.6025567506959	6.34449936224703	12.1030852866428	10.7700790448405	13.9455961285705	8.48263561460348	79.4471706406243
ENSMUSG00000000056	5971.77547268085	5908.28422647104	5667.75276360734	4569.80125524871	4966.29932928575	5121.66213486917	5585.62531778782	5834.93695810274
ENSMUSG00000000058	1036.26822916701	1210.30852866428	1522.20778947436	1199.39516635724	1206.23078439662	1411.17998930145	1463.95021416046	1183.05140490706
ENSMUSG00000000078	1535.36884566378	1089.70515086762	1345.75002640705	1080.48152071249	1272.82752348115	1592.61092181827	1460.70985283472	1040.86533465128
ENSMUSG00000000085	1243.52187500042	1324.8575572331	1352.1321169678	1155.17225124735	1252.08740929624	1306.23750404277	1321.78242823043	1318.9923518094
ENSMUSG00000000088	12866.4617002306	10547.2112433217	11189.0166271564	13012.1180555545	11743.6683195192	11798.1320445753	10092.9685581849	10972.1192059687
ENSMUSG00000000093	79.4471706406243	86.1606323587243	108.577735866925	90.4102270027838	80.687235244285	130.008206719564	72.052246664281	82.4784917092113
ENSMUSG00000000094	74.3765126857094	125.280635566126	107.796809118704	115.363844358607	117.49177139826	98.5144915943741	79.3424479902136	122.660321003442
ENSMUSG00000000103	0	1.6965271229207	0	0	0	0	0	0
ENSMUSG00000000120	23.7513797208898	19.0673209537498	21.1483312074901	44.3779793843568	20.5610599946956	46.4853204285684	52.1597463477599	18.9102846137548
ENSMUSG00000000125	4.64853204285684	2.11483312074901	0	3.17788682562497	0	1.34478725407142	0.979098094985504	5.08958136876209
ENSMUSG00000000126	555.148619856781	510.57768457138	530.70709987937	541.553982992821	446.835160379143	420.738726484333	435.711070319139	509.674782100511
ENSMUSG00000000127	412.061996147303	398.683873886364	369.119981809535	384.524305900621	351.062298044335	356.931622084622	369.81649486964	390.476691599974
